abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,near_strike_penalty,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,raw_edge_prob,raw_p_eff,reason,recross_hazard_score,recross_penalty,reliability_full,reliability_light,reliability_rmt_recency,reliability_weakraw_rmt_memory,reliability_weakraw_rmt_repetition,repetition_penalty,result,rmt_noise_penalty,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,stale_penalty,status,time_penalty,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,weakraw_rmt_memory_margin_penalty,weakraw_rmt_repetition_margin_penalty,window_n
0.6097,True,76.0,0.76,984.0,1484.0,-2.781529,0.007184999999999997,113.0,11,v28_raw,48,True,48,False,False,2.1865937744230046,KXBTC15M-26MAY051630-30,5,2,0.0,45.0,2,0.6500461458781674,0.767185,0.767185,v28_raw_p50_edge0,-0.781529,0.007184999999999997,0.767185,p_below_floor,0.6709158528512382,0.08050990234214858,0.5774864059875979,0.8494900976578514,0.6579963083297466,0.9194900976578514,0.9194900976578514,0.07,no,0.1320036916702534,827.38,no,True,128.743747,rejected_actionable,spectral_dominant_factor,0.14,finalized,0.0,5.188675667324343,2.3729490717559205,2026-05-05T20:16:12.620319+00:00,0.007184999999999997,0.0,0.0,48
0.018922,True,50.0,0.5,485.0,0.0,-2.315688,0.016843000000000052,141.56,11,v28_raw,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY051645-45,0,0,0.22,96.0,3,0.9439319219136564,0.516843,0.516843,v28_raw_p50_edge0,-0.315688,0.016843000000000052,0.516843,p_below_floor,1.283901434017675,0.154068172082121,0.4704172741647865,0.6259318279178789,0.8444854462469075,0.38593182791787894,0.38593182791787894,0.0,yes,0.15551455375309253,879.111,yes,True,132.388055,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,30.947098450665223,14.153108278574287,2026-05-05T20:30:20.889263+00:00,0.016843000000000052,0.24,0.24,48
0.132227,True,57.0,0.57,0.0,1484.0,-3.974403,0.000256000000000034,124.62,11,v28_raw,86,True,86,False,True,2.1865937744230046,KXBTC15M-26MAY051700-00,1,0,0.14,82.0,4,0.9735036487676375,0.570256,0.570256,v28_raw_p50_edge0,-1.974403,0.000256000000000034,0.570256,p_below_floor,1.0866461461842227,0.13039753754210673,0.47172217055648225,0.6796024624578934,0.742119708098589,0.4896024624578933,0.4896024624578933,0.0,no,0.157880291901411,884.255,no,True,125.125577,rejected_actionable,spectral_dominant_factor,0.1,finalized,0.0,66.75847833514732,30.530809662056893,2026-05-05T20:45:15.745239+00:00,0.000256000000000034,0.24,0.24,48
0.035293,True,51.0,0.51,0.0,63.0,-2.92387,0.01076100000000002,2218.35,11,v28_raw,98,True,98,False,True,2.1865937744230046,KXBTC15M-26MAY051715-15,1,0,0.22,94.0,3,0.929758955886846,0.520761,0.520761,v28_raw_p50_edge0,-0.92387,0.01076100000000002,0.520761,p_below_floor,1.1005860740691689,0.13207032888830025,0.4935489546407521,0.6479296711116997,0.8456192835290524,0.40792967111169975,0.40792967111169975,0.0,no,0.1543807164709477,884.029,no,True,115.037535,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,44.39649355028335,20.30395131898637,2026-05-05T21:00:15.974920+00:00,0.01076100000000002,0.24,0.24,48
0.000285,True,48.0,0.48,531.0,1031.0,-1.721817,0.02278199999999997,20.68,11,v28_raw,104,True,104,False,False,2.1865937744230046,KXBTC15M-26MAY051730-30,7,3,0.22,100.0,3,0.8014728009975148,0.502782,0.502782,v28_raw_p50_edge0,0.278183,0.02278199999999997,0.502782,p_below_floor,0.99670063386669,0.11960407606400279,0.35,0.6103959239359973,0.6508821759201988,0.42039592393599723,0.42039592393599723,0.10500000000000001,no,0.14411782407980117,808.554,no,True,105.185348,rejected_actionable,spectral_dominant_factor,0.1,finalized,0.0,13.407311000377788,6.131596621743649,2026-05-05T21:16:31.448432+00:00,0.02278199999999997,0.24,0.24,48
0.665923,True,71.0,0.71,0.0,594.0,3.52204,0.07022000000000006,40.0,11,v28_raw,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY051745-45,1,0,0.0,55.0,3,0.9328521008480247,0.78022,0.78022,v28_raw_p50_edge0,5.52204,0.07022000000000006,0.78022,p_below_floor,0.5423839624480261,0.06508607549376313,0.7302857564383949,0.9099139245062369,0.7953718319321581,0.9349139245062369,0.9349139245062369,0.0,no,0.15462816806784196,868.757,no,True,107.444854,rejected_actionable,spectral_dominant_factor,0.05,finalized,0.0,46.978842071940534,21.484942755010472,2026-05-05T21:30:31.244987+00:00,0.07022000000000006,0.0,0.0,48
0.291311,True,61.0,0.61,16.0,47.0,-2.203936,0.017961000000000005,550.0,11,v28_raw,78,True,78,False,False,2.1865937744230046,KXBTC15M-26MAY051800-00,6,3,0.07,74.0,5,0.9791670784952593,0.627961,0.627961,v28_raw_p50_edge0,-0.203936,0.017961000000000005,0.627961,p_below_floor,0.7130484761919295,0.08556581714303153,0.5811008165773477,0.8444341828569685,0.7366666337203792,0.8444341828569685,0.8444341828569685,0.10500000000000001,yes,0.15833336627962075,808.901,yes,True,100.648518,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,23.008527725960235,10.522543325191572,2026-05-05T21:46:31.099223+00:00,0.017961000000000005,0.0,0.0,48
0.669176,True,74.0,0.74,0.0,344.0,0.41302,0.03913,1504.55,11,v28_raw,-148,True,-148,True,True,2.1865937744230046,KXBTC15M-26MAY051815-15,0,0,0.0,-151.0,4,0.987082955820957,0.77913,0.77913,v28_raw_p50_edge0,2.41302,0.03913,0.77913,p_below_floor,0.5227973434259201,0.06273568121111041,0.7782976823232131,0.9372643187888896,0.8410333635343235,0.9372643187888896,0.9372643187888896,0.0,no,0.15896663646567655,883.663,yes,False,103.02218,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,88.73356255888835,40.58072587456408,2026-05-05T22:00:16.340721+00:00,0.03913,0.0,0.0,48
0.180915,True,31.0,0.31,922.0,0.0,23.623991,0.27124,186.2,11,v28_raw,138,True,138,True,True,2.1865937744230046,KXBTC15M-26MAY051830-30,0,0,0.14,135.0,2,0.9803646730159429,0.58124,0.58124,v28_raw_p50_edge0,25.623991,0.27124,0.58124,p_below_floor,0.777444424872164,0.09329333098465968,0.5682774951740649,0.7467066690153403,0.8015708261587245,0.5267066690153404,0.7667066690153403,0.0,yes,0.15842917384127542,779.531,yes,True,100.102356,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,192.92467348449782,88.23068817865199,2026-05-05T22:17:00.468759+00:00,0.27124,0.24,0.0,48
0.885262,True,79.0,0.79,968.0,0.0,3.902414,0.07402399999999998,97.0,11,v28_raw,42,True,42,False,True,2.1865937744230046,KXBTC15M-26MAY051845-45,1,0,0.0,39.0,3,0.9610275842634353,0.864024,0.864024,v28_raw_p50_edge0,5.902414,0.07402399999999998,0.864024,approved_entry,0.4162522477382457,0.02247762137786527,0.7806401718810598,0.9575223786221347,0.8031177932589252,0.9775223786221348,0.9775223786221348,0.0,no,0.15688220674107484,854.974,no,True,103.506064,approved_entry,spectral_dominant_factor,0.04,finalized,0.0,73.90637964053967,33.7997759369099,2026-05-05T22:30:45.039013+00:00,0.07402399999999998,0.0,0.0,48
0.262538,True,53.0,0.53,703.0,0.0,6.984175,0.109842,510.0,11,v28_raw,94,True,94,False,False,2.1865937744230046,KXBTC15M-26MAY051900-00,2,1,0.07,90.0,4,0.9618357422660211,0.639842,0.639842,v28_raw_p50_edge0,8.984175,0.109842,0.639842,p_below_floor,0.8784105018067421,0.10540926021680905,0.5926438804019092,0.804590739783191,0.7680531406187183,0.824590739783191,0.824590739783191,0.035,yes,0.1569468593812817,831.283,yes,True,118.840133,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,44.4463750111149,20.326763723107806,2026-05-05T22:46:08.719237+00:00,0.109842,0.0,0.0,48
0.104221,True,40.0,0.4,453.0,32.0,9.3267,0.13326700000000002,1859.65,11,v28_raw,120,True,120,True,True,2.1865937744230046,KXBTC15M-26MAY051915-15,0,0,0.14,116.0,4,0.9882381437723167,0.533267,0.533267,v28_raw_p50_edge0,11.3267,0.13326700000000002,0.533267,p_below_floor,1.0843247420890139,0.13011896905068165,0.570821979447533,0.7298810309493183,0.8409409484982147,0.48988103094931834,0.7298810309493183,0.0,yes,0.15905905150178534,733.827,yes,True,133.274292,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,188.33995400353328,86.13394778974533,2026-05-05T23:02:46.175218+00:00,0.13326700000000002,0.24,0.0,48
0.208932,True,51.0,0.51,203.0,0.0,6.394396,0.10394400000000004,946.97,11,v28_raw,98,True,98,False,False,2.1865937744230046,KXBTC15M-26MAY051945-45,2,1,0.14,94.0,4,0.9722069373395366,0.613944,0.613944,v28_raw_p50_edge0,8.394396,0.10394400000000004,0.613944,p_below_floor,0.7210164136419789,0.08652196963703747,0.5807014753757996,0.7734780303629625,0.807223445012837,0.7734780303629625,0.7734780303629625,0.035,yes,0.15777655498716292,696.051,yes,True,101.037802,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,58.071062935802786,26.557773837587412,2026-05-05T23:33:23.957336+00:00,0.10394400000000004,0.0,0.0,48
0.377796,True,63.0,0.63,500.0,47.0,-0.453716,0.03546300000000002,10.0,11,v28_raw,74,True,74,False,False,2.1865937744230046,KXBTC15M-26MAY052000-00,7,3,0.07,70.0,3,0.7361133778014761,0.665463,0.665463,v28_raw_p50_edge0,1.546284,0.03546300000000002,0.665463,p_below_floor,0.5727074984684886,0.06872489981621863,0.6173860299596633,0.8612751001837814,0.7561109297758819,0.8612751001837814,0.8612751001837814,0.10500000000000001,no,0.1388890702241181,663.416,no,True,97.327568,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,4.566137714555799,2.0882423465971427,2026-05-05T23:48:56.586770+00:00,0.03546300000000002,0.0,0.0,48
0.15036,True,49.0,0.49,78.0,0.0,3.786057,0.07786099999999996,455.52,11,v28_raw,-98,True,-98,False,True,2.1865937744230046,KXBTC15M-26MAY052015-15,1,0,0.14,-102.0,3,0.76381770003145,0.567861,0.567861,v28_raw_p50_edge0,5.786057,0.07786099999999996,0.567861,p_below_floor,0.945708885728407,0.11348506628740883,0.6054095177100751,0.7465149337125911,0.858894583997484,0.7465149337125911,0.7465149337125911,0.0,yes,0.141105416002516,873.05,no,False,111.598841,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,3.572755906912354,1.6339367415674309,2026-05-06T00:00:26.952847+00:00,0.07786099999999996,0.0,0.0,48
0.144729,True,47.0,0.47,672.0,0.0,3.078031,0.07078000000000007,609.78,11,v28_raw,-94,True,-94,True,True,2.1865937744230046,KXBTC15M-26MAY052030-30,0,0,0.14,-98.0,4,0.9473858809018099,0.54078,0.54078,v28_raw_p50_edge0,5.078031,0.07078000000000007,0.54078,p_below_floor,1.0532371475786535,0.1263884577094384,0.5378206718184169,0.7136115422905616,0.8042091295278552,0.4936115422905616,0.7336115422905616,0.0,no,0.1557908704721448,879.629,yes,False,123.126819,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,33.87566445250868,15.492436157442068,2026-05-06T00:15:20.371177+00:00,0.07078000000000007,0.24,0.0,48
0.161783,True,56.0,0.56,593.0,0.0,-0.973411,0.030265999999999904,121.0,11,v28_raw,-112,True,-112,False,False,2.1865937744230046,KXBTC15M-26MAY052045-45,2,1,0.14,-116.0,3,0.8858731164376115,0.590266,0.590266,v28_raw_p50_edge0,1.026589,0.030265999999999904,0.590266,p_below_floor,0.9355618667795917,0.11226742401355101,0.5618627266714401,0.747732575986449,0.8141301506849911,0.507732575986449,0.507732575986449,0.035,no,0.1508698493150089,773.798,yes,False,118.615496,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,17.11149859793436,7.8256413230892505,2026-05-06T00:32:06.202799+00:00,0.030265999999999904,0.24,0.24,48
0.1558,True,46.0,0.46,468.0,0.0,6.555373,0.10555399999999998,528.35,11,v28_raw,108,True,108,True,True,2.1865937744230046,KXBTC15M-26MAY052100-00,0,0,0.14,104.0,4,0.9981370108458671,0.565554,0.565554,v28_raw_p50_edge0,8.555373,0.10555399999999998,0.565554,p_below_floor,0.9155195434941771,0.10986234521930124,0.5902866939130293,0.7501376547806987,0.8401490391323306,0.5101376547806987,0.7501376547806987,0.0,yes,0.15985096086766937,808.178,yes,True,112.90117,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,946.559371509581,432.8921917649554,2026-05-06T00:46:31.822373+00:00,0.10555399999999998,0.24,0.0,48
0.195783,True,53.0,0.53,187.0,15.0,0.147567,0.04147599999999996,34.61,11,v28_raw,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY052115-15,0,0,0.14,90.0,3,0.9608370145648155,0.571476,0.571476,v28_raw_p50_edge0,2.147567,0.04147599999999996,0.571476,p_below_floor,0.9450767881068326,0.11340921457281991,0.5897238242619949,0.74659078542718,0.8431330388348148,0.5065907854271801,0.74659078542718,0.0,yes,0.15686696116518523,850.512,yes,True,118.243045,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,95.01436803765411,43.45314120485245,2026-05-06T01:00:49.489174+00:00,0.04147599999999996,0.24,0.0,48
0.789781,True,80.0,0.8,828.0,0.0,-1.216373,0.022835999999999967,19.06,11,v28_raw,40,True,40,False,False,2.1865937744230046,KXBTC15M-26MAY052130-30,2,1,0.0,37.0,4,0.9932506659922464,0.822836,0.822836,v28_raw_p50_edge0,0.783627,0.022835999999999967,0.822836,p_below_floor,0.44405316169357073,0.02397887073145282,0.7415610759891674,0.9560211292685472,0.7655399467206203,0.9760211292685472,0.9760211292685472,0.035,yes,0.15946005327937973,730.554,yes,True,108.574438,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,226.31969755847496,103.50331195751981,2026-05-06T01:17:49.446399+00:00,0.022835999999999967,0.0,0.0,48
0.941969,True,83.0,0.83,985.0,16.0,0.541718,0.03541700000000003,94.92,11,v28_raw,34,True,34,False,False,2.1865937744230046,KXBTC15M-26MAY052145-45,2,1,0.0,32.0,4,0.8586083273562025,0.865417,0.865417,v28_raw_p50_edge0,2.541718,0.03541700000000003,0.865417,edge_below_floor,0.30414059562596774,0.016423592163802257,0.7598877416477016,0.9635764078361977,0.7763113338115037,0.9835764078361977,0.9835764078361977,0.035,yes,0.1486886661884962,579.745,yes,True,97.20063,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,4.368361814281325,1.9977930356241147,2026-05-06T01:35:20.258067+00:00,0.03541700000000003,0.0,0.0,48
0.104813,True,52.0,0.52,578.0,16.0,-0.825672,0.031742999999999966,809.76,11,v28_raw,-104,True,-104,False,True,2.1865937744230046,KXBTC15M-26MAY052200-00,1,0,0.14,-108.0,3,0.9126573091250503,0.551743,0.551743,v28_raw_p50_edge0,1.174328,0.031742999999999966,0.551743,p_below_floor,0.9878001185792811,0.11853601422951372,0.5884514010404822,0.7414639857704863,0.846987415269996,0.5014639857704863,0.6014639857704862,0.0,yes,0.153012584730004,823.452,no,False,114.680847,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,40.75879191989496,18.64031279913908,2026-05-06T01:46:16.552084+00:00,0.031742999999999966,0.24,0.14,48
0.740524,True,77.0,0.77,156.0,31.0,0.423182,0.039231999999999934,43.26,11,v28_raw,46,True,46,False,False,2.1865937744230046,KXBTC15M-26MAY052215-15,3,1,0.0,43.0,2,0.676981936489068,0.809232,0.809232,v28_raw_p50_edge0,2.423182,0.039231999999999934,0.809232,p_below_floor,0.558639241423537,0.06703670897082445,0.7638047361100502,0.9329632910291755,0.8308414450808745,0.9329632910291755,0.9329632910291755,0.035,no,0.13415855491912543,819.362,no,True,122.77792,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,7.478793591041552,3.420294010950912,2026-05-06T02:01:20.642847+00:00,0.039231999999999934,0.0,0.0,48
0.529873,True,65.0,0.65,719.0,16.0,4.062396,0.08062400000000003,40.0,11,v28_raw,70,True,70,False,False,2.1865937744230046,KXBTC15M-26MAY052230-30,13,6,0.0,66.0,3,0.9532618662190682,0.730624,0.730624,v28_raw_p50_edge0,6.062396,0.08062400000000003,0.730624,p_below_floor,0.2880079670335639,0.03456095604402767,0.6291780946584469,0.9454390439559723,0.6637390507024745,0.9654390439559724,0.9654390439559724,0.14,no,0.15626094929752546,370.94,no,True,76.206996,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,44.28521901881593,20.25306187954452,2026-05-06T02:23:49.063251+00:00,0.08062400000000003,0.0,0.0,48
0.362082,True,57.0,0.57,94.0,47.0,3.378868,0.073789,5.0,11,v28_raw,-114,True,-114,False,False,2.1865937744230046,KXBTC15M-26MAY052245-45,7,3,0.07,-118.0,2,0.7360740147273752,0.643789,0.643789,v28_raw_p50_edge0,5.378868,0.073789,0.643789,p_below_floor,0.6633737111403216,0.07960484533683859,0.6065092334849714,0.8503951546631614,0.7561140788218099,0.8503951546631614,0.8503951546631614,0.10500000000000001,yes,0.13888592117819,752.49,no,False,104.202793,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,13.907638811774504,6.360412699631157,2026-05-06T02:32:27.510357+00:00,0.073789,0.0,0.0,48
1.210157,True,85.0,0.85,656.0,0.0,3.896671,0.068967,90.0,11,v28_raw,28,False,30,False,False,2.1865937744230046,KXBTC15M-26MAY052300-00,8,4,0.0,26.0,2,0.7129381654893612,0.918967,0.918967,v28_raw_p50_edge0,5.896671,0.068967,0.918967,approved_entry,0.17919533255862446,0.009676547958165721,0.6732883988026854,0.9703234520418342,0.6829649467608512,0.9903234520418343,0.9903234520418343,0.14,yes,0.13703505323914889,474.591,yes,True,82.766141,approved_entry,spectral_dominant_factor,0.04,finalized,0.0,10.278602939843434,4.700737311188832,2026-05-06T02:52:05.427121+00:00,0.068967,0.0,0.0,48
1.030077,True,81.0,0.81,718.0,0.0,3.999851,0.07499899999999993,41.68,11,v28_raw,-38,False,38,False,False,2.1865937744230046,KXBTC15M-26MAY052315-15,13,7,0.0,-41.0,3,0.9122376278180266,0.884999,0.884999,v28_raw_p50_edge0,5.999851,0.07499899999999993,0.884999,approved_entry,0.21482441758698537,0.01160051854969721,0.6554204712248606,0.9683994814503027,0.6670209897745578,0.9883994814503028,0.9883994814503028,0.14,yes,0.15297901022544214,469.554,yes,True,83.314172,approved_entry,spectral_dominant_factor,0.04,finalized,0.0,19.373304490508563,8.86003825544631,2026-05-06T03:07:10.446683+00:00,0.07499899999999993,0.0,0.0,48
0.369967,True,63.0,0.63,734.0,0.0,-1.082419,0.02917599999999998,23.98,11,v28_raw,-126,True,-126,False,False,2.1865937744230046,KXBTC15M-26MAY052330-30,3,1,0.07,-130.0,3,0.960977696259499,0.659176,0.659176,v28_raw_p50_edge0,0.917581,0.02917599999999998,0.659176,p_below_floor,0.572942404465045,0.06875308853580539,0.6293686957634347,0.8412469114641946,0.76812178429924,0.8612469114641946,0.8612469114641946,0.035,yes,0.15687821570075994,654.661,no,False,97.252016,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,67.97588717013002,31.08757006685771,2026-05-06T03:19:05.339511+00:00,0.02917599999999998,0.0,0.0,48
0.275785,True,63.0,0.63,454.0,32.0,-3.323289,0.0067669999999999675,156.24,11,v28_raw,74,True,74,False,True,2.1865937744230046,KXBTC15M-26MAY052345-45,1,0,0.07,70.0,4,0.9839070868382598,0.636767,0.636767,v28_raw_p50_edge0,-1.323289,0.0067669999999999675,0.636767,p_below_floor,0.8994539296283267,0.1079344715553992,0.66335296149754,0.8220655284446008,0.8412874330529392,0.8220655284446008,0.8220655284446008,0.0,no,0.1587125669470608,850.023,no,True,121.942963,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,145.95970947168638,66.75209230859629,2026-05-06T03:30:49.979573+00:00,0.0067669999999999675,0.0,0.0,48
