market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,touch_loss_rv_15m,touch_survival_rv_15m,touch_loss_rv_30m,touch_survival_rv_30m,touch_loss_rv_60m,touch_survival_rv_60m,touch_survival_min_15_30,touch_loss_max_15_30,adverse_norm_15m,touch_terminal_blend_15,touch_terminal_blend_30,book_touch_blend_15,book_touch_drift_15,hazard_discounted_book_15,hazard_discounted_mean_15,kinetic_touch_score_15,touch_margin_energy_15,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p,ask_bin,seconds_bin,rv15_bin,margin_rv15_bin,brownian_bin,adverse15_bin,touch_loss_bin,kinetic_score_bin,book_bin,time_block
KXBTC15M-26APR302230-30,heartbeat:19,live_heartbeat_two_side,heartbeat:19:yes,2026-05-01 02:17:13.847000+00:00,2026-05-01 02:17:00+00:00,yes,no,True,False,1,70.0,69.0,69.5,0.695,30.5,39.0,1.0,76692.19,76652.0,766.153,,19,True,False,synced,bid>=98,latest_quote,1.0,40.19000000000233,1.4519787250295495,11.246978842173847,,,85.90181827433608,0.4678597124877092,0.6800575422186286,95.58891680873482,0.4204462331173712,0.6629202501745215,92.90280127955567,0.4326026712484782,0.6673482757565203,73.91878664535561,0.543704812050341,0.7066776897367746,76660.69,31.5,0.525,0.0,442.4203250000024,0.999998157173292,0.999999042459955,0.9999999989195234,76675.97,16.220000000001164,0.0901111111111175,0.0,109.2288981111184,0.8734172047342783,0.8801492254103644,0.9302543354388108,76666.59,25.60000000000582,0.0853333333333527,0.0,105.56838933335052,0.8652901460334934,0.8720910959383869,0.9233781359169072,76640.06,52.13000000000466,0.0868833333333411,0.0,106.7559264833416,0.8679650510362977,0.8747455493534293,0.9256632308024992,76639.27,52.919999999998254,0.058799999999998,0.0,85.23979640000084,0.8137319830353651,0.8205638148973528,0.8755765538422122,76600.93,91.26000000000931,0.0507000000000051,0.0,79.03395710000629,0.7958278708417323,0.8025366057504563,0.8575101914357344,76586.55,105.63999999999942,0.0293444444444442,0.0,62.67233414444665,0.7439735116700699,0.7500353905828219,0.8017403393118707,0.0320797498254784,True,0.6789601250872608,0.7410701320693382,0.6629202501745215,heartbeat:19,two_side_all_heartbeats,0.6811741378782601,0.6629202501745215,0.7194341042590551,0.032079749825478454,0.027651724243479614,2026-05-01 02:30:00+00:00,0.674159499650957,0.325840500349043,0.6653034484869595,0.33469655151304045,0.5866446205264508,0.41335537947354917,0.325840500349043,0.674159499650957,0.0,0.561796325226878,0.5675527584834763,0.613148162613439,0.6301771772167883,0.5264601250872607,0.5104202501745215,0.6825181542939593,0.4123695149523923,train,2,72.0,-70.0,-72.0,0.72,"(60.0, 70.0]","(720.0, inf]","(92.884, 526.586]","(0.25, 0.5]","(0.65, 0.7]","(-inf, 0.0]","(0.5, 0.7]","(0.65, 0.7]","(0.65, 0.7]",block1
KXBTC15M-26APR302245-45,heartbeat:118,live_heartbeat_two_side,heartbeat:118:no,2026-05-01 02:31:00.060000+00:00,2026-05-01 02:31:00+00:00,no,no,True,True,1,57.0,56.0,56.5,0.565,43.5,13.0,1.0,76578.0,76603.27,839.94,,118,False,False,synced,bid>=98,latest_quote,-1.0,25.270000000004075,0.8719289751058416,6.753932799321253,,,45.16551675313824,0.5594976392747292,0.712088929047024,73.90501131238867,0.3419253924905099,0.6337964801652031,85.46348748494923,0.2956818255802434,0.6162634610029452,80.37084176302866,0.314417510700112,0.6233980207972516,76597.08,19.080000000001743,0.3180000000000291,0.0,292.37092000002855,0.9999618982335507,0.99968804775861,0.9998624974603147,76609.75,31.75,0.1763888888888889,0.0,173.42608333333743,0.9905274100282356,0.9787831672920216,0.984529217726577,76593.83,15.830000000001746,0.0527666666666724,0.0,69.59083400000895,0.8268077632482933,0.7922564625688377,0.806719726401564,76576.75,-1.25,-0.0020833333333333,1.25,23.520125000004075,0.6248516025853331,0.6084212829739826,0.6151032431849485,76660.69,82.69000000000233,0.0918777777777803,0.0,102.44182066667292,0.9171461203477252,0.8846702679725528,0.8987770954357064,76654.17,76.16999999999825,0.0423166666666657,0.0,60.81346100000327,0.7947061302234291,0.7616352060601644,0.7753734307626238,76502.43,-75.57000000000698,-0.0209916666666686,75.57000000000698,7.638259500002441,0.5411583512229045,0.5356078699198868,0.5378575567058268,-0.0687964801652031,True,0.5993982400826015,0.6752014144711653,0.565,heartbeat:118,two_side_all_heartbeats,0.5906317305014726,0.565,0.6380004966992195,0.06879648016520312,0.05126346100294521,2026-05-01 02:45:00+00:00,0.7324070396695939,0.26759296033040614,0.7674730779941097,0.2325269220058903,0.7532039584054968,0.2467960415945032,0.2325269220058903,0.7674730779941097,0.0,0.523935424214764,0.5011424993038287,0.5227177121073819,0.5488984884322112,0.3818982400826015,0.416296480165203,0.6082597927322602,0.3502737366552355,train,2,59.0,43.0,41.0,0.59,"(50.0, 60.0]","(720.0, inf]","(67.989, 92.884]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]","(0.7, 0.8]","(0.6, 0.65]","(0.55, 0.6]",block1
KXBTC15M-26APR302300-00,heartbeat:199,live_heartbeat_two_side,heartbeat:199:no,2026-05-01 02:45:31.363000+00:00,2026-05-01 02:45:00+00:00,no,no,True,True,1,51.0,50.0,50.5,0.505,49.5,1.0,1.0,76563.28,76574.18,868.637,,199,False,False,synced,bid>=98,latest_quote,-1.0,10.89999999999418,0.3698344266635907,2.86472515064451,,,23.36652526520774,0.4664792850575882,0.6795637641331405,55.559760112925616,0.1961851523087905,0.5777673755095373,65.89432160093675,0.1654163778482427,0.565691868204953,82.553379163603,0.1320357823075022,0.5525220053432316,76571.35,8.070000000006985,0.1345000000001164,0.0,127.73167650009528,0.9892474220073691,0.973714744023259,0.9390999156666232,76575.99,12.710000000006405,0.0706111111111466,0.0,72.23542372224729,0.903223372873523,0.8635112369096284,0.8092170575988162,76577.63,14.35000000000582,0.0478333333333527,0.0,52.4498031666777,0.827421566333898,0.78697482262387,0.7373979943491533,76545.79,-17.49000000000524,-0.0291500000000087,17.49000000000524,-14.420768550013404,0.3976038381405024,0.4133846524935048,0.430663903369396,76597.08,33.80000000000291,0.0375555555555587,0.0,43.522145111108095,0.7832860626061852,0.7455283586158589,0.7009726608693243,76643.39,80.11000000000058,0.0445055555555558,0.0,49.55917226110557,0.813802888595729,0.7740047797819876,0.7258564405814129,76591.99,28.710000000006403,0.0079750000000017,0.0,17.827380074995723,0.6258449986913232,0.60662950380255,0.5854865343398751,-0.0727673755095372,True,0.5413836877547686,0.6367296472811451,0.505,heartbeat:199,two_side_all_heartbeats,0.5353459341024764,0.505,0.5913145259196407,0.07276737550953727,0.06069186820495298,2026-05-01 03:00:00+00:00,0.8444652489809255,0.15553475101907455,0.868616263590094,0.13138373640990597,0.8949559893135368,0.10504401068646319,0.13138373640990597,0.868616263590094,0.0,0.4510975881623984,0.4353994286664388,0.45329879408119933,0.485540950714589,0.29388368775476864,0.3302673755095373,0.5563680010215482,0.23827690765246434,train,2,53.0,49.0,47.0,0.53,"(50.0, 60.0]","(720.0, inf]","(44.974, 67.989]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]","(0.8, 0.85]","(0.55, 0.57]","(-inf, 0.55]",block1
KXBTC15M-26APR302315-15,heartbeat:271,live_heartbeat_two_side,heartbeat:271:no,2026-05-01 03:02:02.767000+00:00,2026-05-01 03:02:00+00:00,no,yes,True,False,1,65.0,64.0,64.5,0.645,35.5,29.0,1.0,76529.7,76566.01,777.233,,271,False,False,synced,bid>=98,latest_quote,-1.0,36.30999999999767,1.302418729691834,10.088492099770187,,,85.15584294298807,0.4263946987678491,0.6650898681930365,61.71835634999707,0.5883176764152338,0.7218404584749326,55.57131827784002,0.6533946129990744,0.7432490445864635,69.71915644919528,0.520803776885295,0.6987482641194982,76551.03,21.330000000001743,0.3555000000000291,0.0,312.6163315000203,0.9999997960230008,0.9999999907513144,0.9999963360912176,76542.98,13.279999999998836,0.0737777777777713,0.0,93.6525235555482,0.9354193653703712,0.9540314907624992,0.9104097435800944,76509.68,-20.020000000004075,-0.0667333333333469,20.020000000004075,-15.557348866679549,0.4004934615378496,0.3897568400383235,0.4117120665452137,76588.12,58.419999999998254,0.0973666666666637,0.0,111.98658643332874,0.9651978999694932,0.9780574593771704,0.9458908057405938,76555.49,25.79000000000815,0.0286555555555646,0.0,58.58204341111582,0.8287363454385559,0.854099211708538,0.7996179846935415,76560.37,30.669999999998254,0.0170388888888879,0.0,49.55318672777469,0.788981476764979,0.8137242916677705,0.7613817321393004,76639.27,109.57000000000698,0.030436111111113,0.0,59.96594994722141,0.834376800983637,0.8597241747519188,0.8051350296206788,-0.0768404584749326,True,0.6834202292374663,0.5891113066709274,0.645,heartbeat:271,two_side_all_heartbeats,0.6941245222932317,0.4004934615378496,0.6191508298500498,0.0768404584749326,0.09824904458646344,2026-05-01 03:15:00+00:00,0.5563190830501348,0.4436809169498652,0.5135019108270731,0.4864980891729269,0.6025034717610036,0.3974965282389964,0.4436809169498652,0.5563190830501348,0.0,0.6383925960174124,0.6662237579624024,0.6239462980087063,0.5994956441624911,0.5059202292374663,0.5443404584749325,0.5990189215450363,0.4837302631036502,train,2,67.0,-65.0,-67.0,0.67,"(60.0, 70.0]","(720.0, inf]","(44.974, 67.989]","(0.5, 1.0]","(0.7, 0.8]","(-inf, 0.0]","(0.5, 0.7]","(0.57, 0.6]","(0.6, 0.65]",block1
KXBTC15M-26APR302330-30,heartbeat:333,live_heartbeat_two_side,heartbeat:333:yes,2026-05-01 03:16:04.060000+00:00,2026-05-01 03:16:00+00:00,yes,yes,True,True,1,72.0,71.0,71.5,0.715,28.5,43.0,1.0,76700.0,76668.47,835.94,,333,False,False,synced,bid>=98,latest_quote,1.0,31.52999999999884,1.0905269867305551,8.447185716394392,,,71.38339782976314,0.4416993440854741,0.6706466078035703,89.63902050459014,0.3517441380161475,0.6374849220785017,77.73963249103222,0.4055846289681911,0.6574760876131754,72.56384117322405,0.4345139327000423,0.6680423602429598,76665.0,35.0,0.5833333333333334,0.0,519.1616666666655,0.9999999965159738,0.999999999987906,0.9999999999995804,76667.29,32.7100000000064,0.1817222222222577,0.0,183.43887444447304,0.979642351909273,0.9908540825721732,0.99426371592025,76666.2,33.80000000000291,0.1126666666666763,0.0,125.71257333334027,0.9196067627310188,0.9470713928577592,0.9584024630386818,76530.92,169.08000000000175,0.2818000000000029,0.0,267.0978920000013,0.9985573723681856,0.9997045974072372,0.9998837791573398,76551.03,148.97000000000116,0.1655222222222235,0.0,169.89664644444437,0.970976480354746,0.9855723328352092,0.990392678073622,76545.8,154.1999999999971,0.085666666666665,0.0,103.14219333333082,0.8750597020808456,0.907706719965264,0.9223996456330577,76660.69,39.30999999999767,0.0109194444444437,0.0,40.65800038888719,0.6749325510404157,0.6995136458829047,0.7123648427243248,0.0775150779214982,True,0.6762424610392508,0.7573638949365068,0.6374849220785017,heartbeat:333,two_side_all_heartbeats,0.6862380438065877,0.6374849220785017,0.7326668291697542,0.07751507792149825,0.05752391238682453,2026-05-01 03:30:00+00:00,0.7250301558429968,0.2749698441570032,0.6850478247736491,0.3149521752263509,0.6639152795140806,0.3360847204859194,0.2749698441570032,0.7250301558429968,0.0,0.5287303987020521,0.554718913897128,0.607615199351026,0.6280758756241279,0.5337424610392507,0.4949849220785016,0.6886638135854547,0.3669305204301051,train,2,74.0,28.0,26.0,0.74,"(70.0, 80.0]","(720.0, inf]","(67.989, 92.884]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]","(0.7, 0.8]","(0.65, 0.7]","(0.7, 0.8]",block1
KXBTC15M-26APR302345-45,heartbeat:459,live_heartbeat_two_side,heartbeat:459:no,2026-05-01 03:39:05.762000+00:00,2026-05-01 03:39:00+00:00,no,no,True,True,1,70.0,69.0,69.5,0.695,30.5,39.0,1.0,77171.23,77219.61,354.238,,459,False,False,synced,bid>=98,latest_quote,-1.0,48.38000000000466,2.5705040379021025,19.91103866030753,,,63.30054140432811,0.764290461450883,0.7776529158129283,106.50088067108364,0.4542685440266077,0.6751822231851826,199.542113749098,0.2424550842477148,0.5957862218829935,145.4075615413803,0.3327199733435912,0.6303271643958855,77209.82,38.59000000001106,0.643166666666851,0.0,276.21407366673657,0.995250296995666,0.91685743230073,0.9712562218593698,77226.23,55.0,0.3055555555555556,0.0,156.61938888889355,0.9292993137845982,0.7837421120656172,0.8592835925690331,77196.01,24.77999999999884,0.0825999999999961,0.0,77.64005880000329,0.7670018016008743,0.651395618308136,0.7033112017999812,77264.72,93.49000000000524,0.1558166666666754,0.0,103.57618436667444,0.8346085871541535,0.6981437903824094,0.7618655509933041,77346.0,174.77000000000407,0.1941888888888934,0.0,117.16908362222848,0.8643709903692447,0.721461861749521,0.789820257626697,76640.0,-531.2299999999959,-0.2951277777777755,531.2299999999959,-56.16547374443898,0.2989679961875816,0.3891742852749082,0.3496511719780699,76603.9,-567.3300000000017,-0.1575916666666671,567.3300000000017,-7.444956816662184,0.4721345890653393,0.4851188350791853,0.4795828302371696,0.0198177768148173,True,0.6850911115925913,0.7123946749286856,0.6751822231851826,heartbeat:459,two_side_all_heartbeats,0.6453931109414968,0.6751822231851826,0.7034550272757296,0.019817776814817334,0.09921377811700649,2026-05-01 03:45:00+00:00,0.6496355536296348,0.35036444637036523,0.8084275562340131,0.19157244376598692,0.7393456712082289,0.2606543287917711,0.19157244376598692,0.8084275562340131,0.0,0.5777368901407374,0.4745220884478915,0.6211184450703687,0.6283186252304561,0.5325911115925912,0.5226822231851826,0.6689914719127661,0.4270646265304527,train,2,72.0,30.0,28.0,0.72,"(60.0, 70.0]","(240.0, 480.0]","(92.884, 526.586]","(0.25, 0.5]","(0.65, 0.7]","(-inf, 0.0]","(0.5, 0.7]","(0.65, 0.7]","(0.65, 0.7]",block1
KXBTC15M-26MAY010000-00,heartbeat:516,live_heartbeat_two_side,heartbeat:516:yes,2026-05-01 03:51:51.792000+00:00,2026-05-01 03:51:00+00:00,yes,no,True,False,1,67.0,66.0,66.5,0.665,33.5,33.0,1.0,77146.12,77133.88,488.208,,516,False,False,synced,bid>=98,latest_quote,1.0,12.239999999990689,0.5539607211541085,4.290961294965826,,,59.726633954179086,0.2049336985804513,0.5811880368632192,83.09654117291943,0.1472985497016043,0.55855181141811,142.8308457914823,0.0856957748318579,0.534145869515104,174.19859027128706,0.0702646329165396,0.5280084841251569,77126.09,20.02999999999884,0.3338333333333139,0.0,175.22010399998123,0.9825118613842604,0.8900448268564434,0.8427595203797866,77141.88,4.239999999990687,0.0235555555555038,0.0,23.74001066663209,0.6124429543631207,0.566004418851033,0.5542005475440187,77113.68,32.44000000000233,0.108133333333341,0.0,65.03155839999448,0.7830697048115802,0.6755549848578097,0.6455442996730554,77081.5,64.61999999999534,0.1076999999999922,0.0,64.8200015999869,0.7823212063272358,0.6750220842748256,0.6450923108772993,77226.23,-80.11000000000058,-0.0890111111111117,80.11000000000058,-31.21593653334297,0.3535853320308531,0.4134996067322882,0.4288913479197134,77201.02,-54.90000000000873,-0.0305000000000048,54.90000000000873,-2.650344000011682,0.4872779898546097,0.4925977221527632,0.4939305278713101,76573.68,572.4400000000023,0.1590111111111117,0.0,89.87049653332434,0.8602668657023202,0.7353939795090364,0.6970407675048389,0.10644818858189,True,0.611775905709055,0.66887383874323,0.55855181141811,heartbeat:516,two_side_all_heartbeats,0.599572934757552,0.55855181141811,0.656679484387749,0.10644818858189009,0.13085413048489603,2026-05-01 04:00:00+00:00,0.8828963771637801,0.11710362283621989,0.931708260969792,0.06829173903020802,0.9439830317496865,0.05601696825031355,0.06829173903020802,0.931708260969792,1.0,0.4261173548435429,0.3943896303696352,0.5288086774217715,0.5406156479029296,0.444275905709055,0.39105181141811,0.551889846671371,-0.004589406682622088,train,2,69.0,-67.0,-69.0,0.69,"(60.0, 70.0]","(480.0, 720.0]","(67.989, 92.884]","(0.0, 0.25]","(0.55, 0.6]","(20.0, inf]","(0.85, 0.9]","(0.55, 0.57]","(0.65, 0.7]",block1
KXBTC15M-26MAY010015-15,heartbeat:565,live_heartbeat_two_side,heartbeat:565:yes,2026-05-01 04:02:07.599000+00:00,2026-05-01 04:02:00+00:00,yes,yes,True,True,1,62.0,61.0,61.5,0.615,38.5,23.0,1.0,77126.31,77099.09,772.401,,565,False,False,synced,bid>=98,latest_quote,1.0,27.220000000001164,0.9794149010257412,7.586515201400162,,,56.68596991280211,0.4801893668199144,0.6844536264879296,78.7589609912344,0.3456114663959401,0.6351826362509144,92.42507274856968,0.2945088295905334,0.6158154412969286,219.5495640492141,0.1239811161451431,0.5493348865873934,77094.42,31.889999999999414,0.5314999999999903,0.0,437.7511314999937,0.9999999863645862,0.9999989116222854,0.9769163312160428,77090.55,35.75999999999476,0.1986666666666375,0.0,180.67033199997869,0.9891037570723908,0.9746952539372868,0.7947214486743199,77049.14,77.16999999999825,0.2572333333333275,0.0,225.90728389999663,0.9979368246937976,0.9927417301075812,0.8482502980485438,77158.64,-32.330000000001746,-0.0538833333333362,32.330000000001746,-14.399540550001085,0.4274655065518724,0.438096553987135,0.4738534224833626,77141.75,-15.440000000002328,-0.0171555555555581,15.440000000002328,13.9690317333325,0.5703888951015346,0.5600669601460467,0.525365933382975,77179.09,-52.77999999999884,-0.0293222222222215,52.77999999999884,4.571486233334998,0.5231432152441085,0.5197242559908914,0.5083062217601781,76529.7,596.6100000000006,0.1657250000000001,0.0,155.22615572500126,0.975632429227538,0.953470832856492,0.7602232909923733,-0.0201826362509144,True,0.6250913181254572,0.7493731536482372,0.615,heartbeat:565,two_side_all_heartbeats,0.6154077206484643,0.615,0.6976421558140339,0.020182636250914432,0.0008154412969285652,2026-05-01 04:15:00+00:00,0.7296347274981712,0.27036527250182885,0.7683691174061429,0.2316308825938571,0.9013302268252132,0.09866977317478676,0.2316308825938571,0.7683691174061429,0.3088000000000466,0.5257374271261887,0.5005600736860071,0.5511187135630944,0.5894123960324741,0.4325913181254572,0.44268263625091436,0.6477386830642144,0.3083989549711993,train,2,64.0,38.0,36.0,0.64,"(60.0, 70.0]","(720.0, inf]","(67.989, 92.884]","(0.25, 0.5]","(0.6, 0.65]","(10.0, 20.0]","(0.7, 0.8]","(0.6, 0.65]","(0.6, 0.65]",block1
KXBTC15M-26MAY010030-30,heartbeat:636,live_heartbeat_two_side,heartbeat:636:no,2026-05-01 04:15:38.601000+00:00,2026-05-01 04:15:00+00:00,no,no,True,True,1,60.0,59.0,59.5,0.595,40.5,19.0,1.0,77072.91,77131.71,861.399,,636,False,False,synced,bid>=98,latest_quote,-1.0,58.80000000000291,2.003434482516773,15.518536772010274,,,132.89398067566475,0.4424579631150309,0.6709210784700388,101.43966753469476,0.5796548966398369,0.7189263175258769,90.74183754634508,0.6479921675596625,0.7415049919059827,233.9228966919862,0.2513648763396888,0.5992339896533879,77134.51,61.59999999999127,1.0266666666665212,0.0,943.1696399998776,1.0,1.0,0.9999723441431312,77104.59,31.67999999999301,0.1759999999999612,0.0,210.40622399996948,0.9809696598957676,0.9897952800851352,0.8157983561994755,77091.96,19.05000000000291,0.0635000000000097,0.0,113.49883650001128,0.8684043765989885,0.894494153314821,0.6862319206260458,77080.79,7.879999999990105,0.0131333333333168,0.0,70.1130401999887,0.7552736941320284,0.7801396617333962,0.6178073514633764,77091.85,18.94000000000233,0.021044444444447,0.0,76.92766340000514,0.7758818889793027,0.8017152928535778,0.6288688891352812,77126.0,53.08999999999651,0.0294944444444425,0.0,84.20648495000124,0.7967628248290478,0.8232906693113871,0.6405672296122055,76665.0,-407.9100000000035,-0.1133083333333343,407.9100000000035,-38.80368502499792,0.3510342538086868,0.334461251300637,0.4341247601017459,-0.1239263175258769,True,0.6569631587629384,0.7274435647082885,0.595,heartbeat:636,two_side_all_heartbeats,0.6682524959529914,0.595,0.6868587705775607,0.1239263175258769,0.14650499190598276,2026-05-01 04:30:00+00:00,0.5621473649482462,0.43785263505175376,0.5169900161880345,0.48300998381196547,0.8015320206932242,0.19846797930677584,0.43785263505175376,0.5621473649482462,0.0,0.63460421278364,0.6639564894777775,0.5945521063918199,0.6218925440517189,0.4544631587629384,0.5164263175258769,0.6711440340827362,0.5246930727116526,train,2,62.0,40.0,38.0,0.62,"(50.0, 60.0]","(720.0, inf]","(92.884, 526.586]","(0.5, 1.0]","(0.7, 0.8]","(-inf, 0.0]","(0.5, 0.7]","(0.65, 0.7]","(0.55, 0.6]",block1
KXBTC15M-26MAY010045-45,heartbeat:716,live_heartbeat_two_side,heartbeat:716:yes,2026-05-01 04:34:10.295000+00:00,2026-05-01 04:34:00+00:00,yes,yes,True,True,1,67.0,66.0,66.5,0.665,33.5,33.0,1.0,77023.43,76977.88,649.705,,716,False,False,synced,bid>=98,latest_quote,1.0,45.54999999998836,1.787023554012824,13.842224927944113,,,49.2621652155829,0.924644700464358,0.8224246234055177,113.62973956639355,0.4008633670534254,0.6557396389811427,100.72215936719908,0.4522341487331343,0.6744498451377308,93.97045966330109,0.4847267977957685,0.6860649226030582,77011.63,11.799999999988358,0.1966666666664726,0.0,173.32531666652898,0.9364143007684652,0.957358803994118,0.9674423708637516,77005.38,18.04999999998836,0.1002777777777131,0.0,110.70097361105744,0.8350276715329239,0.8641318172885822,0.8806096982318025,76997.18,26.25,0.0875,0.0,102.39918749998836,0.8162498026010412,0.8453400301847449,0.8620763515860406,77116.01,-92.58000000000176,-0.1543000000000029,92.58000000000176,-54.69948150001353,0.3151219814469393,0.2935397836891978,0.2802522539052011,77169.14,-145.7100000000064,-0.1619000000000071,145.7100000000064,-59.63723950001628,0.2998478015891069,0.2768929803853008,0.2628322174960376,77060.14,-36.7100000000064,-0.020394444444448,36.7100000000064,32.29962747220827,0.6118918608207409,0.625773718253771,0.6344719701066512,77196.01,-172.58000000000175,-0.0479388888888893,172.58000000000175,14.403864194432488,0.5504353738712845,0.5568572437043512,0.5609115666860511,0.0092603610188573,True,0.6603698194905714,0.712329813860728,0.6557396389811427,heartbeat:716,two_side_all_heartbeats,0.6697249225688654,0.6557396389811427,0.6924718522145511,0.0092603610188573,0.009449845137730728,2026-05-01 04:45:00+00:00,0.6885207220377147,0.31147927796228525,0.6511003097245385,0.3488996902754615,0.6278701547938836,0.37212984520611636,0.31147927796228525,0.6885207220377147,1.0,0.5524615306754854,0.57678479867905,0.5919807653377429,0.6071057455978469,0.49286981949057135,0.4882396389811427,0.6071197800107796,0.19310425822238936,train,2,69.0,33.0,31.0,0.69,"(60.0, 70.0]","(480.0, 720.0]","(92.884, 526.586]","(0.25, 0.5]","(0.65, 0.7]","(20.0, inf]","(0.5, 0.7]","(0.6, 0.65]","(0.65, 0.7]",block1
