market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,touch_loss_rv_15m,touch_survival_rv_15m,touch_loss_rv_30m,touch_survival_rv_30m,touch_loss_rv_60m,touch_survival_rv_60m,touch_survival_min_15_30,touch_loss_max_15_30,adverse_norm_15m,touch_terminal_blend_15,touch_terminal_blend_30,book_touch_blend_15,book_touch_drift_15,hazard_discounted_book_15,hazard_discounted_mean_15,kinetic_touch_score_15,touch_margin_energy_15,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p
KXBTC15M-26MAY011500-00,heartbeat:6001,live_heartbeat_two_side,heartbeat:6001:no,2026-05-01 18:45:26.151000+00:00,2026-05-01 18:45:00+00:00,no,no,True,True,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,78433.58,78431.64,873.849,,6001,False,False,synced,bid>=98,last_decisive_quote,-1.0,-1.9400000000023283,-0.0656271482840736,-0.5083457047266033,,,129.32063970960823,-0.0150014723431513,0.4940155028775864,117.2338060067824,-0.0165481277635061,0.4933985534656332,129.54171944031765,-0.0149758703866527,0.4940257154332523,126.98510361791664,-0.0152773825018055,0.4939054432637351,78426.0,-7.580000000001746,-0.1263333333333624,7.580000000001746,-112.33625700002776,0.1689748862698973,0.1929211281435671,0.1881750837228777,78468.28,34.69999999999709,0.1927777777777616,0.0,166.5186683333169,0.9222540835207904,0.9006814701130523,0.9051259105743324,78523.82,90.24000000000524,0.3008000000000174,0.0,260.9137792000129,0.9869789980888468,0.9780020226149888,0.9800450486136828,78535.18,101.59999999999128,0.1693333333333188,0.0,146.03176399998495,0.8935527166223187,0.8701911633497765,0.8749262720755129,78595.35,161.77000000000407,0.1797444444444489,0.0,155.12950303333497,0.9071236879354336,0.8844490887539995,0.889077239985403,78521.55,87.97000000000116,0.0488722222222228,0.0,40.766942516664905,0.63598246162988,0.6235057568013289,0.6259089011027714,78447.59,14.00999999999476,0.0038916666666652,0.0,1.4607290249964002,0.5049706779114709,0.5044984289351674,0.5045889927257927,0.0416014465343667,False,0.5141992767328166,0.6717925171848268,0.4933985534656332,heartbeat:6001,two_side_all_heartbeats,0.5145128577166261,0.4933985534656332,0.6129153656574593,0.041601446534366815,0.04097428456674773,2026-05-01 19:00:00+00:00,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34537898742594325,0.34581800080327657,0.41759963836640834,0.462797538175293,0.28500000000000003,0.2641992767328166,0.5594153656574594,0.09869789980888469,train,2,56.0,46.0,44.0,0.56
KXBTC15M-26MAY011515-15,heartbeat:6067,live_heartbeat_two_side,heartbeat:6067:yes,2026-05-01 19:00:27.401000+00:00,2026-05-01 19:00:00+00:00,yes,yes,True,True,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,78436.17,78422.21,872.599,,6067,False,False,synced,bid>=98,latest_quote,1.0,13.959999999991853,0.4725829650708136,3.660611906841165,,,151.8518716219996,0.0919316953480959,0.5366238455814114,113.08517151131907,0.1234467774459231,0.5491233413654716,115.10953483412636,0.1212757919672623,0.5482637031574102,130.2018651585154,0.107218126122818,0.5426920321232431,78412.95,23.220000000001164,0.3870000000000194,0.0,351.6558130000088,0.9990634685284284,0.998874573001152,0.9965418822573804,78381.01,55.16000000000349,0.3064444444444638,0.0,281.36311577778656,0.9935779646144504,0.9927434774888764,0.9846514062797558,78450.34,-14.169999999998254,-0.0472333333333275,14.169999999998254,-27.255759433336408,0.4047699058341457,0.4064133169272474,0.4170935093830211,78498.99,-62.820000000006985,-0.1047000000000116,62.820000000006985,-77.40111530001832,0.2468456107624217,0.250660493928751,0.2760988687186914,78433.58,2.5899999999965075,0.0028777777777738,0.0,16.471146011099577,0.5579021677262352,0.5568908695623003,0.55033377984726,78595.35,-159.18000000000757,-0.0884333333333375,159.18000000000757,-63.20683823334515,0.288104314635592,0.2914678383593542,0.313677652472773,78550.0,-113.83000000000176,-0.0316194444444449,113.83000000000176,-13.631095602786353,0.4520283664373108,0.4528680438175669,0.4583100991776998,-0.0141233413654715,True,0.5420616706827358,0.49629774906653906,0.535,heartbeat:6067,two_side_all_heartbeats,0.5416318515787051,0.4047699058341457,0.5131909835764706,0.014123341365471553,0.013263703157410212,2026-05-01 19:15:00+00:00,0.9017533172690568,0.09824668273094317,0.9034725936851795,0.09652740631482049,0.9146159357535137,0.08538406424648626,0.09652740631482049,0.9034725936851795,0.0,0.41386034377511305,0.41274281410463326,0.45118017188755655,0.43815716247097114,0.3095616706827358,0.3166233413654716,0.46951565184956495,0.13872367331435775,train,2,56.0,46.0,44.0,0.56
KXBTC15M-26MAY011530-30,heartbeat:6134,live_heartbeat_two_side,heartbeat:6134:no,2026-05-01 19:15:43.726000+00:00,2026-05-01 19:15:00+00:00,no,no,True,True,1,61.0,60.0,60.5,0.605,39.5,21.0,1.0,78500.72,78502.3,856.274,,6134,False,False,synced,bid>=98,last_decisive_quote,-1.0,1.5800000000017462,0.0539946472597567,0.4182407392427636,,,67.36444537750923,0.0234545091427303,0.5093561375315275,94.50618475757108,0.016718482542225,0.5066693988574565,102.19031443779603,0.0154613478654427,0.5061679396301763,115.43942163430437,0.0136868322591476,0.5054600855999981,78501.54,0.819999999992433,0.0136666666665405,0.0,13.282411333227088,0.5558854652876567,0.5517077688245445,0.5458010511023584,78486.74,-13.979999999995924,-0.077666666666644,13.979999999995924,-64.9239473333122,0.2460473707351303,0.262608600226289,0.2869193502639846,78521.36,20.639999999999414,0.068799999999998,0.0,60.491651200000085,0.7389401602079966,0.7230582745488516,0.6998649303269487,78478.18,-22.54000000000815,-0.0375666666666802,22.54000000000815,-30.587359933343222,0.3730997790365559,0.3823488624605486,0.3955183670694925,78436.17,-64.55000000000291,-0.0717222222222254,64.55000000000291,-59.83387411111214,0.2633272322290374,0.2791010307343287,0.3021195859808717,78433.58,-67.13999999999942,-0.0372999999999996,67.13999999999942,-30.35902019999797,0.3740148484725577,0.383201515319964,0.3962804563468496,78521.55,20.830000000001743,0.0057861111111115,0.0,6.534496505557717,0.5275623362609886,0.5254927435889741,0.5225702400125912,0.0983306011425434,True,0.5558346994287282,0.6168698530218176,0.5066693988574565,heartbeat:6134,two_side_all_heartbeats,0.5555839698150882,0.5066693988574565,0.6022888516988363,0.09833060114254344,0.09883206036982373,2026-05-01 19:30:00+00:00,0.9866612022850871,0.013338797714912864,0.9876641207396477,0.01233587926035229,0.9890798288000038,0.01092017119999622,0.01233587926035229,0.9876641207396477,1.0,0.3586702185146934,0.358018321519229,0.4620851092573467,0.47547912527814634,0.3583346994287282,0.3091693988574564,0.49312273147032754,-0.11276718626428749,train,2,63.0,39.0,37.0,0.63
KXBTC15M-26MAY011545-45,heartbeat:6238,live_heartbeat_two_side,heartbeat:6238:no,2026-05-01 19:30:44.988000+00:00,2026-05-01 19:30:00+00:00,no,no,True,True,1,54.0,52.0,53.0,0.53,47.0,6.0,2.0,78418.79,78423.8,855.012,,6238,False,False,synced,bid>=98,latest_quote,-1.0,5.010000000009313,0.1713371824365655,1.3271721083258403,,,105.36304594455169,0.0475498781863792,0.5189625108898958,109.857917245748,0.045604359937046,0.5181872029687297,102.34122414667168,0.0489538799421547,0.5195219748426516,107.73830721482244,0.046501565965945,0.5185447570110122,78426.74,7.9500000000116415,0.132500000000194,0.0,118.2990900001752,0.8592234944291104,0.8761447026091158,0.8639026770166314,78445.12,26.330000000001743,0.1462777777777874,0.0,130.07925533335094,0.881806946730118,0.8981418621625925,0.8863538279016558,78412.6,-6.189999999987776,-0.0206333333332925,6.189999999987776,-12.631747599955848,0.4542294617650388,0.450884189666863,0.4533330651469592,78383.74,-35.04999999998836,-0.0584166666666472,35.04999999998836,-44.936950999974094,0.3412529205292183,0.3302983645083022,0.3383049981552338,78500.72,81.93000000000757,0.0910333333333417,0.0,82.8445924000165,0.774607425312215,0.7908844329398864,0.7790363572169989,78436.17,17.380000000004657,0.0096555555555581,0.0,13.265615866678193,0.5480564546557588,0.5515670263735549,0.548997180298766,78595.35,176.56000000001222,0.0490444444444478,0.0,46.94358853334555,0.6654238941947298,0.6767740315896074,0.6684795594702615,0.0118127970312703,True,0.5240936014843649,0.5008055549112562,0.5181872029687297,heartbeat:6238,two_side_all_heartbeats,0.5247609874213258,0.4542294617650388,0.5113020532436267,0.011812797031270361,0.010478025157348414,2026-05-01 19:45:00+00:00,0.9636255940625407,0.03637440593745933,0.9609560503146968,0.039043949685303225,0.9629104859779756,0.03708951402202443,0.03637440593745933,0.9636255940625407,0.0,0.37364336385934854,0.3753785672954471,0.42832168192967435,0.4207446281061782,0.28909360148436486,0.28318720296872973,0.46193949383737265,0.08179735211396322,train,2,56.0,46.0,44.0,0.56
KXBTC15M-26MAY011600-00,heartbeat:6336,live_heartbeat_two_side,heartbeat:6336:yes,2026-05-01 19:45:16.208000+00:00,2026-05-01 19:45:00+00:00,yes,yes,True,True,1,62.0,61.0,61.5,0.615,38.5,23.0,1.0,78344.77,78329.1,883.792,,6336,False,False,synced,bid>=98,last_decisive_quote,1.0,15.669999999998254,0.5271011496441982,4.082907948677526,,,64.08303225756522,0.2445265064395943,0.5965884621232643,62.59581156702389,0.2503362382836069,0.5988363328401438,88.90246894211643,0.1762605716855945,0.5699553818698316,96.7900310246628,0.1618968382808496,0.5643064536699026,78351.06,-6.289999999993597,-0.1048333333332266,6.289999999993597,-76.98086133324077,0.1093844116216892,0.1932718430957664,0.2132082421101891,78364.02,-19.25,-0.1069444444444444,19.25,-78.84664444444618,0.1039040795800289,0.1875692636034073,0.2076462622413532,78348.94,-4.169999999998254,-0.0138999999999941,4.169999999998254,3.385291200003397,0.5215649848898185,0.5151875364250503,0.5139504087044098,78348.24,-3.470000000001164,-0.0057833333333352,3.470000000001164,10.558736266663209,0.5669762942951693,0.547270275928782,0.5434340853492035,78418.79,-74.01999999998952,-0.0822444444444328,74.01999999998952,-57.01698204443589,0.1811805263442498,0.2606499071900839,0.277904114464078,78500.72,-155.9499999999971,-0.0866388888888872,155.9499999999971,-60.900756888889205,0.1652963736002262,0.246662855050485,0.2646074772532556,78433.58,-88.80999999999767,-0.0246694444444437,88.80999999999767,-6.132657644445619,0.4609771316823871,0.4725020294586633,0.4747397495000678,0.0161636671598561,True,0.6069181664200719,0.5784671059099874,0.5988363328401438,heartbeat:6336,two_side_all_heartbeats,0.5924776909349159,0.5215649848898185,0.5914638968300068,0.016163667159856177,0.04504461813016836,2026-05-01 20:00:00+00:00,0.8023273343197124,0.19767266568028763,0.8600892362603367,0.13991076373966327,0.8713870926601948,0.12861290733980524,0.13991076373966327,0.8600892362603367,1.0,0.4784872326921869,0.44094199643078114,0.5274936163460935,0.5181501148350753,0.4144181664200719,0.4063363328401438,0.49973116339803564,0.04982916416926947,train,2,64.0,38.0,36.0,0.64
KXBTC15M-26MAY011615-15,heartbeat:6423,live_heartbeat_two_side,heartbeat:6423:no,2026-05-01 20:00:32.836000+00:00,2026-05-01 20:00:00+00:00,no,no,True,True,1,57.0,56.0,56.5,0.565,43.5,13.0,1.0,78374.85,78411.55,867.164,,6423,False,False,synced,bid>=98,latest_quote,-1.0,36.69999999999709,1.2462794795352996,9.653639337920527,,,179.77223216140172,0.2041472120513438,0.5808807693834444,136.13234929463948,0.2695905873229665,0.606262378727851,104.80415898592052,0.3501769429295969,0.6368970452456446,103.0396679757776,0.356173507940888,0.6391446848315823,78446.93,72.0799999999872,1.20133333333312,0.0,1078.4530186664788,0.9999999999999988,1.0,1.0,78431.0,56.14999999999418,0.3119444444444121,0.0,307.2069922221913,0.9879859250376678,0.9983119848202696,0.998565537095582,78381.96,7.110000000000582,0.0237000000000019,0.0,57.25178679999877,0.6629617049275309,0.7075611960333079,0.7107676131939547,78359.2,-15.650000000008731,-0.0260833333333478,15.650000000008731,14.081472333317803,0.5411929477975314,0.5534409903463606,0.5543504994234055,78344.77,-30.080000000001743,-0.0334222222222241,30.080000000001743,7.717452088884293,0.5226042494985383,0.5293503406806043,0.5298520160215681,78418.79,43.939999999987776,0.0244111111111043,0.0,57.86843675554675,0.6646142959729833,0.7095798874221451,0.7128102045546885,78436.17,61.31999999999243,0.0170333333333312,0.0,51.470693466661935,0.6473192598722513,0.6883267651043192,0.6912945382185356,-0.0412623787278511,True,0.5856311893639254,0.6114080278851273,0.565,heartbeat:6423,two_side_all_heartbeats,0.6009485226228223,0.565,0.5969710546038615,0.0412623787278511,0.07189704524564466,2026-05-01 20:15:00+00:00,0.7874752425442979,0.2125247574557021,0.7262059095087108,0.2737940904912892,0.7217106303368355,0.27828936966316453,0.2125247574557021,0.7874752425442979,0.6016000000000349,0.48814109234620634,0.527966158819338,0.5048205461731031,0.5146167166658562,0.36813118936392547,0.38876237872785097,0.5316435303494299,0.15850092794844822,train,2,59.0,43.0,41.0,0.59
KXBTC15M-26MAY011630-30,heartbeat:6494,live_heartbeat_two_side,heartbeat:6494:yes,2026-05-01 20:15:19.108000+00:00,2026-05-01 20:15:00+00:00,yes,no,True,False,1,49.0,48.0,48.5,0.485,51.5,-3.0,1.0,78299.99,78293.82,880.892,,6494,False,False,synced,bid>=98,last_decisive_quote,1.0,6.169999999998254,0.2078853241934913,1.6102727970446435,,,47.17440272482428,0.1307912690699834,0.5520297850313821,62.73994311362671,0.0983424544842816,0.5391698161298136,105.62519590179974,0.0584140928432883,0.5232906052624433,96.9665280139772,0.0636302044258909,0.5253676595931491,78294.63,5.360000000000582,0.089333333333343,0.0,84.86301866667347,0.9119107487829252,0.7891384317000525,0.8092615999242385,78295.01,4.980000000010477,0.0276666666667248,0.0,30.54134533338286,0.6867973724540123,0.6137660515347116,0.6236069931950866,78324.36,-24.369999999995343,-0.0812333333333178,24.369999999995343,-65.38779346665474,0.1486586512781181,0.2679401014027678,0.2500496052919704,78380.28,-80.2899999999936,-0.133816666666656,80.2899999999936,-111.7080311333257,0.0374976548680749,0.1451214604174244,0.1246550469630008,78374.85,-74.86000000000058,-0.0831777777777784,74.86000000000058,-67.10063902222454,0.1424212458640376,0.2626257950806456,0.2444693068370093,78344.77,-44.77999999999884,-0.0248777777777771,44.77999999999884,-15.7446354222234,0.4009260955471233,0.4407526074577377,0.4355065149751685,78500.72,-200.72999999999595,-0.0557583333333322,200.72999999999595,-42.94706976666742,0.2468218028477031,0.342151367666239,0.3289168162759229,-0.0541698161298136,True,0.5120849080649068,0.39094282246931056,0.485,heartbeat:6494,two_side_all_heartbeats,0.5041453026312217,0.1486586512781181,0.43398267509456767,0.05416981612981364,0.03829060526244332,2026-05-01 20:30:00+00:00,0.9216603677403727,0.07833963225962726,0.9534187894751134,0.04658121052488662,0.9492646808137017,0.050735319186298256,0.04658121052488662,0.9534187894751134,1.0,0.40092076096875773,0.38027778684117625,0.4172103804843788,0.3835762456121906,0.2545849080649068,0.2816698161298136,0.34331663832053044,-0.10679450261256095,train,2,51.0,-49.0,-51.0,0.51
KXBTC15M-26MAY011645-45,heartbeat:6560,live_heartbeat_two_side,heartbeat:6560:no,2026-05-01 20:30:20.353000+00:00,2026-05-01 20:30:00+00:00,no,no,True,True,1,50.0,49.0,49.5,0.495,50.5,-1.0,1.0,78141.45,78150.05,879.647,,6560,False,False,synced,bid>=98,last_decisive_quote,-1.0,8.60000000000582,0.2899641042660249,2.2460522936405307,,,66.1707553947856,0.1299667798666768,0.5517036452257663,126.2313689876498,0.0681288658197727,0.5271584739334786,98.49083465253264,0.0873177695198329,0.5347905350339558,101.78591239359754,0.0844910636233268,0.533666996183993,78164.47,23.020000000004075,0.3836666666667346,0.0,346.0912323333989,0.996944091207206,0.9997792466792872,0.9996633022502812,78153.23,11.779999999998836,0.0654444444444379,0.0,66.16800922222237,0.6999234632871532,0.7491505186943633,0.742176627318232,78167.33,25.880000000004657,0.0862666666666821,0.0,84.48421453335281,0.7483417707674973,0.8044951149524256,0.7967359052106207,78191.99,50.54000000000815,0.0842333333333469,0.0,82.69559896668444,0.7438019583601267,0.799441321601008,0.7917322370682108,78299.99,158.54000000000815,0.1761555555555646,0.0,163.55470597779157,0.9024560930819134,0.9516039381868776,0.9459563751810308,78374.85,233.40000000000876,0.1296666666666715,0.0,122.66089433334342,0.8344037836508246,0.893508385924337,0.8859151686279054,78418.79,277.3399999999965,0.0770388888888879,0.0,76.36702749444942,0.7274027356767916,0.7809400384243577,0.7734542748366449,-0.0321584739334785,True,0.5110792369667393,0.5901667482336587,0.495,heartbeat:6560,two_side_all_heartbeats,0.5148952675169779,0.495,0.5553158963335431,0.03215847393347859,0.0397905350339558,2026-05-01 20:45:00+00:00,0.945683052133043,0.054316947866956955,0.9304189299320884,0.06958107006791159,0.9326660076320139,0.0673339923679861,0.054316947866956955,0.945683052133043,0.0,0.38530601611352205,0.3952276955441425,0.41490300805676106,0.4402371851335108,0.25857923696673923,0.27465847393347853,0.5112475911202388,0.12915112494370667,train,2,52.0,50.0,48.0,0.52
KXBTC15M-26MAY011700-00,heartbeat:6627,live_heartbeat_two_side,heartbeat:6627:no,2026-05-01 20:45:36.688000+00:00,2026-05-01 20:45:00+00:00,no,no,True,True,1,50.0,49.0,49.5,0.495,50.5,-1.0,1.0,77978.3,77986.13,863.312,,6627,False,False,synced,bid>=98,latest_quote,-1.0,7.830000000001746,0.2664881324146772,2.064208197607924,,,153.69051027495732,0.05094654176106,0.5203159406617707,104.35456416479082,0.0750326548979405,0.5299056348682941,113.02960368782368,0.0692738870573006,0.527614194549115,109.18095530076516,0.0717158040835247,0.5285859606458141,77990.18,11.879999999990105,0.197999999999835,0.0,178.7657759998594,0.9566493780134816,0.9431276784078396,0.9492197317774452,77960.71,-17.589999999996508,-0.0977222222222028,17.589999999996508,-76.53476711109262,0.231653949085517,0.2491644559132061,0.2416546015186998,78060.84,82.5399999999936,0.2751333333333119,0.0,245.35590826665,0.9906429008678412,0.98502392379904,0.9876876821987384,78109.5,131.1999999999971,0.2186666666666618,0.0,196.6075573333309,0.9702198184314552,0.959020790820758,0.9641288189416244,78141.45,163.14999999999418,0.1812777777777713,0.0,164.32928088888505,0.9423395235348244,0.9270075128540808,0.9338520221968324,78299.99,321.6900000000023,0.1787166666666679,0.0,162.1182429333362,0.93985205558862,0.9242565164037236,0.931209312065306,78344.77,366.4700000000012,0.1017972222222225,0.0,95.71276351111314,0.8204779569423998,0.8014449575476001,0.8096598199357127,-0.0349056348682941,True,0.5124528174341471,0.6718495119120451,0.495,heartbeat:6627,two_side_all_heartbeats,0.5113070972745575,0.495,0.6046002706340565,0.03490563486829412,0.03261419454911496,2026-05-01 21:00:00+00:00,0.9401887302634118,0.059811269736588235,0.9447716109017701,0.05522838909822991,0.9428280787083718,0.05717192129162818,0.05522838909822991,0.9447716109017701,0.0,0.38887732532878233,0.3858984529138494,0.4166886626643912,0.46625295275117534,0.25995281743414705,0.2774056348682941,0.5610813976077154,0.15887555982337237,train,2,52.0,50.0,48.0,0.52
KXBTC15M-26MAY011715-15,heartbeat:6706,live_heartbeat_two_side,heartbeat:6706:yes,2026-05-01 21:00:37.980000+00:00,2026-05-01 21:00:00+00:00,yes,yes,True,True,1,51.0,50.0,50.5,0.505,49.5,1.0,1.0,77872.81,77873.81,862.02,,6706,False,False,synced,bid>=98,last_decisive_quote,1.0,-1.0,-0.034059740042206,-0.2638256119192355,,,163.6341828451567,-0.0061111925553249,0.4975620020812016,219.83210838090972,-0.0045489260298012,0.498185247334993,169.17235246864854,-0.0059111313722809,0.4976418135036832,136.79452929548285,-0.007310233860595,0.4970836646080031,77867.31,5.5,0.0916666666666666,0.0,78.01849999999999,0.6386678901511084,0.6776644054758414,0.7157742315333775,77815.4,57.41000000000349,0.3189444444444638,0.0,273.9364900000167,0.8936392465069466,0.9473059012433857,0.977386646737954,77852.83,19.979999999995925,0.0665999999999864,0.0,56.41053199998829,0.6012590448840283,0.6306027116973278,0.6599674078184434,77948.03,-75.22000000000116,-0.1253666666666686,75.22000000000116,-109.06857400000166,0.3098961000341754,0.2595547577419662,0.2126335378804746,77978.3,-105.49000000000524,-0.1172111111111169,105.49000000000524,-102.038322000005,0.3212648466806201,0.2732004866711395,0.2278566642314976,78141.45,-268.6399999999994,-0.1492444444444441,268.6399999999994,-129.65169599999973,0.2776704259393824,0.2217226736446098,0.1716196581925976,78374.85,-502.04000000000815,-0.1394555555555578,502.04000000000815,-121.21347800000196,0.290682784701034,0.2368386201501803,0.1877821256222766,0.0068147526650069,False,0.5015926236674965,0.5348147640730071,0.498185247334993,heartbeat:6706,two_side_all_heartbeats,0.5013209067518416,0.498185247334993,0.5222073831773035,0.006814752665007029,0.00735818649631681,2026-05-01 21:15:00+00:00,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.34872967313449504,0.3483492694525782,0.4022963118337483,0.4119222163221511,0.255,0.25159262366749646,0.42170738317730355,-0.13987409551159719,train,2,53.0,49.0,47.0,0.53
KXBTC15M-26MAY011730-30,heartbeat:6792,live_heartbeat_two_side,heartbeat:6792:yes,2026-05-01 21:15:24.266000+00:00,2026-05-01 21:15:00+00:00,yes,yes,True,True,1,53.0,52.0,52.5,0.525,47.5,5.0,1.0,77959.21,77944.16,875.734,,6792,False,False,synced,bid>=98,last_decisive_quote,1.0,15.05000000000291,0.5085695974420502,3.939363162560941,,,96.9712248265519,0.155200679654425,0.561668443752736,116.39512014540192,0.1293009533492667,0.5514402414480885,175.81899856201267,0.0855993955323017,0.5341075605036065,148.11043058276837,0.1016133701103011,0.5404682167146698,77945.51,13.700000000011642,0.2283333333335273,0.0,215.00926333350617,0.9676435324810616,0.8893164912956282,0.9267049929310788,77947.24,11.970000000001164,0.0665000000000064,0.0,73.28631100000858,0.7355329238377768,0.6615979510803907,0.6896323743515821,77963.89,-4.679999999993015,-0.0155999999999767,4.679999999993015,1.3885496000232995,0.5047591170844187,0.5031506571527612,0.5037400676449671,77898.44,60.77000000000408,0.1012833333333401,0.0,103.7472586333422,0.8136257548750587,0.7224314610930376,0.7581838107683398,77872.81,86.40000000000873,0.0960000000000097,0.0,99.1204640000114,0.802778065658137,0.7135427039907074,0.7483267348065383,77978.3,-19.089999999996508,-0.0106055555555536,19.089999999996508,5.762354411115719,0.519742306211283,0.5130727358253988,0.515517252809538,78299.99,-340.77999999999884,-0.0946611111111108,340.77999999999884,-67.8479534777746,0.2799767302217089,0.3497866249833732,0.3234437791419012,-0.0264402414480884,True,0.5382201207240442,0.527066452844169,0.525,heartbeat:6792,two_side_all_heartbeats,0.5295537802518033,0.5047591170844187,0.5288838958513102,0.02644024144808843,0.009107560503606504,2026-05-01 21:30:00+00:00,0.8971195171038231,0.1028804828961769,0.931784878992787,0.06821512100721305,0.9190635665706606,0.08093643342933943,0.06821512100721305,0.931784878992787,0.0,0.416872313882515,0.3943398286546885,0.4471861569412576,0.4451620686496993,0.30072012072404425,0.31394024144808846,0.486671944140928,0.15335639460461878,train,2,55.0,47.0,45.0,0.55
KXBTC15M-26MAY011745-45,heartbeat:6864,live_heartbeat_two_side,heartbeat:6864:yes,2026-05-01 21:30:25.593000+00:00,2026-05-01 21:30:00+00:00,yes,yes,True,True,1,58.0,56.0,57.0,0.57,43.0,14.0,2.0,78016.08,78006.44,874.407,,6864,False,False,synced,bid>=98,latest_quote,1.0,9.639999999999418,0.3260019674413457,2.525200381462369,,,136.00766320760818,0.0708783591501347,0.5282527165269244,101.20083479362368,0.0952561312330874,0.5379443068231157,107.23278947246556,0.0898978758962034,0.5358158154458056,143.78051160288268,0.0670466386058271,0.5267277127672384,78011.51,4.570000000006985,0.076166666666783,0.0,76.24066650010121,0.7743832102912228,0.761452545850122,0.7020332276337976,78002.23,13.85000000000582,0.0769444444444767,0.0,76.92076083336103,0.7763967061755013,0.7634132079002275,0.7036707119628658,77957.26,58.820000000006985,0.1960666666666899,0.0,181.0820658000198,0.9632194563883067,0.9543597926018909,0.8960631935863899,77967.65,48.43000000000757,0.0807166666666792,0.0,80.21921835001045,0.7860159586604494,0.772795490890838,0.7115533316913457,77959.21,56.86999999999534,0.0631888888888837,0.0,64.89280676666156,0.7393127130231869,0.7274630719049548,0.6741250102141443,77872.81,143.27000000000407,0.0795944444444467,0.0,79.23793938333473,0.7831797295108585,0.7700264207802847,0.7092186278191553,78141.45,-125.36999999999534,-0.0348249999999987,125.36999999999534,-20.81122377499945,0.4185349683275317,0.4230585046808078,0.4424568905174691,0.0320556931768842,True,0.5539721534115578,0.6903879210704741,0.5379443068231157,heartbeat:6864,two_side_all_heartbeats,0.5529079077229028,0.5379443068231157,0.639027183324596,0.03205569317688428,0.03418418455419436,2026-05-01 21:45:00+00:00,0.9241113863537687,0.07588861364623134,0.9283683691083888,0.07163163089161118,0.9465445744655232,0.0534554255344768,0.07163163089161118,0.9283683691083888,0.0,0.3993275988700503,0.3965605600795472,0.4631637994350252,0.5024857450738558,0.3389721534115578,0.32294430682311565,0.5896160446892191,0.17221055928506201,train,2,60.0,42.0,40.0,0.6
