model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,entry_policy,exit_policy
v44_v38_holeblend90_reference,KXBTC15M-26MAY040430-30,holdout,2026-05-04 08:24:54.053000+00:00,no,no,True,95.0,95.0,0.9685601706250481,0.0314398293749519,1.8560170625048045,305.947,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040445-45,holdout,2026-05-04 08:37:55.276000+00:00,no,no,True,69.0,68.0,0.6962161697497309,0.3037838302502691,0.6216169749730938,424.724,probability_reduce,2026-05-04 08:41:10.435000+00:00,229.565,46.0,0.46568212576640267,0.5682125766402635,-46.0,False,138.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040500-00,holdout,2026-05-04 08:52:26.610000+00:00,no,no,True,81.0,80.0,0.8286030927784653,0.1713969072215347,1.8603092778465395,453.39,probability_reduce,2026-05-04 08:56:11.884000+00:00,228.116,20.0,0.16674891221885224,-3.3251087781147746,-122.0,False,162.0,3.0,3.0,6.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040515-15,holdout,2026-05-04 09:11:13.103000+00:00,yes,yes,True,87.0,86.0,0.9063206387898182,0.9063206387898182,3.6320638789818105,226.897,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040530-30,holdout,2026-05-04 09:27:14.697000+00:00,yes,yes,True,95.0,94.0,0.9668366219694088,0.9668366219694088,1.6836621969408725,165.303,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040545-45,holdout,2026-05-04 09:38:30.757000+00:00,yes,yes,True,61.0,60.0,0.6584332393757159,0.6584332393757159,4.843323937571583,389.243,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040600-00,holdout,2026-05-04 09:51:31.914000+00:00,yes,no,False,64.0,63.0,0.6577064311936792,0.6577064311936792,1.770643119367918,508.086,probability_reduce,2026-05-04 09:53:02.043000+00:00,417.957,57.0,0.5387328699508102,-3.126713004918983,-14.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040615-15,holdout,2026-05-04 10:05:48.198000+00:00,no,no,True,99.0,99.0,0.9995522797636491,0.0004477202363509,0.9552279763649096,551.802,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040630-30,holdout,2026-05-04 10:20:04.380000+00:00,no,no,True,94.0,92.0,0.9673261440978236,0.0326738559021764,2.7326144097823573,595.62,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040645-45,holdout,2026-05-04 10:35:06.336000+00:00,yes,yes,True,97.0,97.0,0.984625388975568,0.984625388975568,1.4625388975567972,593.664,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040700-00,holdout,2026-05-04 10:50:22.915000+00:00,yes,yes,True,77.0,76.0,0.7771693230936004,0.7771693230936004,0.7169323093600468,577.085,probability_reduce,2026-05-04 10:55:08.375000+00:00,291.625,48.0,0.4342913540443944,-4.570864595560558,-58.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040715-15,holdout,2026-05-04 11:11:24.562000+00:00,yes,yes,True,90.0,89.0,0.917762837207052,0.917762837207052,1.7762837207051945,215.438,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040730-30,holdout,2026-05-04 11:21:25.426000+00:00,yes,no,False,65.0,64.0,0.6574678584839267,0.6574678584839267,0.7467858483926761,514.574,probability_reduce,2026-05-04 11:22:55.579000+00:00,424.421,48.0,0.5038799570853684,2.3879957085368346,-34.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040845-45,holdout,2026-05-04 12:42:46.370000+00:00,yes,yes,True,47.0,46.0,0.7754539052273549,0.7754539052273549,30.545390522735488,133.63,settlement_win,,,,,,106.0,True,94.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040900-00,holdout,2026-05-04 12:59:02.815000+00:00,no,no,True,94.0,94.0,0.9430111648161885,0.05698883518381153,0.3011164816188483,57.185,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040915-15,holdout,2026-05-04 13:05:03.202000+00:00,no,no,True,94.0,94.0,0.9651849665900135,0.0348150334099865,2.5184966590013573,596.798,probability_reduce,2026-05-04 13:14:04.126000+00:00,55.874,64.0,0.4404849632292518,-19.951503677074818,-60.0,False,188.0,1.0,4.0,5.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040930-30,holdout,2026-05-04 13:23:04.737000+00:00,yes,yes,True,80.0,79.0,0.8644771155691525,0.8644771155691525,6.447711556915252,415.263,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY040945-45,holdout,2026-05-04 13:35:20.894000+00:00,yes,no,False,64.0,63.0,0.6791998153844426,0.6791998153844426,3.9199815384442616,579.106,probability_reduce,2026-05-04 13:38:06.066000+00:00,413.934,34.0,0.2891661737343624,-5.083382626563761,-60.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041000-00,holdout,2026-05-04 13:50:22.230000+00:00,no,no,True,66.0,65.0,0.6657017047379272,0.3342982952620727,0.5701704737927287,577.77,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041015-15,holdout,2026-05-04 14:05:08.424000+00:00,no,yes,False,91.0,91.0,0.9401555836341926,0.0598444163658074,3.0155583634192595,591.576,probability_reduce,2026-05-04 14:13:09.109000+00:00,110.891,8.0,0.0073996795436389595,-7.260032045636104,-166.0,False,182.0,2.0,2.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041030-30,holdout,2026-05-04 14:20:09.628000+00:00,yes,yes,True,77.0,76.0,0.8006054313834975,0.8006054313834975,3.0605431383497432,590.372,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041045-45,holdout,2026-05-04 14:37:10.997000+00:00,yes,yes,True,92.0,91.0,0.9397776693157222,0.9397776693157222,1.9777669315722193,469.003,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041100-00,holdout,2026-05-04 14:50:12.189000+00:00,yes,yes,True,97.0,97.0,0.9915508687225546,0.9915508687225546,2.155086872255467,587.811,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041115-15,holdout,2026-05-04 15:05:13.679000+00:00,no,no,True,79.0,78.0,0.8214057578621174,0.1785942421378826,3.140575786211741,586.321,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041130-30,holdout,2026-05-04 15:21:00.405000+00:00,no,no,True,86.0,85.0,0.8723063954521825,0.1276936045478175,1.2306395452182528,539.595,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041145-45,holdout,2026-05-04 15:36:01.690000+00:00,no,yes,False,77.0,76.0,0.7875161042980414,0.2124838957019586,1.7516104298041455,538.31,probability_reduce,2026-05-04 15:39:01.867000+00:00,358.133,50.0,0.4859515855906733,-1.404841440932671,-54.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041200-00,holdout,2026-05-04 15:52:18.119000+00:00,no,yes,False,95.0,94.0,0.95245405498036,0.0475459450196401,0.24540549803599276,461.881,probability_reduce,2026-05-04 15:55:03.287000+00:00,296.713,37.0,0.37773269131508824,0.773269131508826,-116.0,False,190.0,1.0,4.0,5.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041215-15,holdout,2026-05-04 16:06:49.482000+00:00,no,no,True,72.0,71.0,0.7273811011754727,0.2726188988245273,0.7381101175472793,490.518,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041230-30,holdout,2026-05-04 16:20:05.835000+00:00,yes,yes,True,96.0,95.0,0.9605628285898068,0.9605628285898068,0.05628285898067986,594.165,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041245-45,holdout,2026-05-04 16:37:07.460000+00:00,yes,yes,True,66.0,65.0,0.6664861548934661,0.6664861548934661,0.6486154893466107,472.54,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041300-00,holdout,2026-05-04 16:53:09.121000+00:00,no,no,True,89.0,88.0,0.8914264083223279,0.1085735916776721,0.1426408322327859,410.879,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041330-30,holdout,2026-05-04 17:22:41.868000+00:00,yes,yes,True,77.0,76.0,0.7860455635425408,0.7860455635425408,1.6045563542540862,438.132,settlement_win,,,,,,46.0,True,154.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041345-45,holdout,2026-05-04 17:36:58.208000+00:00,no,no,True,85.0,83.0,0.8506063352919964,0.1493936647080036,0.060633529199634495,481.792,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041400-00,holdout,2026-05-04 17:52:44.512000+00:00,yes,yes,True,97.0,97.0,0.9724233223218626,0.9724233223218626,0.2423322321862571,435.488,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041415-15,holdout,2026-05-04 18:06:46.624000+00:00,no,no,True,67.0,66.0,0.6836257895606167,0.3163742104393833,1.3625789560616681,493.376,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041445-45,holdout,2026-05-04 18:35:16.108000+00:00,yes,no,False,60.0,59.0,0.641883485434876,0.641883485434876,4.188348543487606,583.892,probability_reduce,2026-05-04 18:36:01.244000+00:00,538.756,54.0,0.5253775297857162,-1.4622470214283823,-12.0,False,120.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041500-00,holdout,2026-05-04 18:57:33.100000+00:00,no,no,True,88.0,87.0,0.9379157310554809,0.0620842689445191,5.791573105548082,146.9,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041515-15,holdout,2026-05-04 19:11:19.315000+00:00,no,no,True,81.0,80.0,0.8443270052359647,0.1556729947640353,3.4327005235964663,220.685,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041530-30,holdout,2026-05-04 19:27:20.647000+00:00,no,no,True,99.0,99.0,0.9933270125601988,0.0066729874398012,0.3327012560198881,159.353,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041545-45,holdout,2026-05-04 19:39:21.536000+00:00,yes,yes,True,63.0,62.0,0.6768499683026512,0.6768499683026512,4.684996830265121,338.464,probability_reduce,2026-05-04 19:40:06.592000+00:00,293.408,39.0,0.4322594841171409,4.225948411714086,-48.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041630-30,holdout,2026-05-04 20:22:54.959000+00:00,no,no,True,90.0,90.0,0.9036113809958006,0.0963886190041994,0.36113809958006016,425.041,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041800-00,holdout,2026-05-04 21:52:48.178000+00:00,yes,yes,True,85.0,84.0,0.8725484951837874,0.8725484951837874,2.254849518378734,431.822,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041815-15,holdout,2026-05-04 22:06:34.055000+00:00,yes,yes,True,66.0,65.0,0.6641350108742182,0.6641350108742182,0.413501087421821,505.945,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041900-00,holdout,2026-05-04 22:51:52.945000+00:00,yes,no,False,61.0,59.0,0.6536490137638482,0.6536490137638482,4.364901376384822,487.055,probability_reduce,2026-05-04 22:52:07.951000+00:00,472.049,61.0,0.538758526349792,-7.1241473650207965,0.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041930-30,holdout,2026-05-04 23:26:25.648000+00:00,no,yes,False,78.0,76.0,0.7835137072577525,0.2164862927422475,0.3513707257752543,214.352,probability_reduce,2026-05-04 23:27:10.715000+00:00,169.285,58.0,0.4953487693132296,-8.465123068677045,-40.0,False,156.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY041945-45,holdout,2026-05-04 23:38:11.480000+00:00,no,no,True,98.0,98.0,0.980641831242815,0.019358168757185,0.06418312428149875,408.52,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042000-00,holdout,2026-05-04 23:52:57.727000+00:00,yes,yes,True,78.0,77.0,0.7832219802522549,0.7832219802522549,0.32219802522548946,422.273,settlement_win,,,,,,44.0,True,156.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042015-15,holdout,2026-05-05 00:06:28.860000+00:00,yes,yes,True,94.0,94.0,0.9547734889226358,0.9547734889226358,1.4773488922635778,511.14,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042030-30,holdout,2026-05-05 00:25:45.713000+00:00,no,no,True,87.0,86.0,0.9002560046894796,0.0997439953105203,3.025600468947971,254.287,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042045-45,holdout,2026-05-05 00:36:46.652000+00:00,yes,yes,True,97.0,97.0,0.976596802465298,0.976596802465298,0.6596802465298026,493.348,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042130-30,holdout,2026-05-05 01:25:31.269000+00:00,yes,yes,True,72.0,70.0,0.7260210448109973,0.7260210448109973,0.6021044810997296,268.731,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042145-45,holdout,2026-05-05 01:35:32.116000+00:00,no,yes,False,58.0,57.0,0.7286217939724808,0.2713782060275191,14.862179397248084,567.884,probability_reduce,2026-05-05 01:36:02.183000+00:00,537.817,50.0,0.5184911295889039,1.8491129588903874,-16.0,False,116.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042200-00,holdout,2026-05-05 01:52:33.922000+00:00,yes,yes,True,93.0,92.0,0.9472466113025728,0.9472466113025728,1.7246611302572887,446.078,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042215-15,holdout,2026-05-05 02:05:20.208000+00:00,yes,yes,True,93.0,92.0,0.946404812238564,0.946404812238564,1.6404812238563977,579.792,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042230-30,holdout,2026-05-05 02:22:06.525000+00:00,no,yes,False,65.0,64.0,0.6715693084529712,0.3284306915470287,2.1569308452971256,473.475,probability_reduce,2026-05-05 02:24:06.626000+00:00,353.374,33.0,0.458812009605047,12.8812009605047,-64.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042245-45,holdout,2026-05-05 02:37:08.036000+00:00,yes,yes,True,86.0,84.0,0.8846929173707522,0.8846929173707522,2.469291737075224,471.964,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042300-00,holdout,2026-05-05 02:50:09.031000+00:00,no,no,True,95.0,94.0,0.989149465926156,0.010850534073844,3.914946592615607,590.969,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042315-15,holdout,2026-05-05 03:05:10.692000+00:00,no,yes,False,74.0,73.0,0.7501733430913987,0.2498266569086013,1.0173343091398692,589.308,probability_reduce,2026-05-05 03:10:11.318000+00:00,288.682,63.0,0.5197308214952445,-11.026917850475549,-22.0,False,148.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY042330-30,holdout,2026-05-05 03:21:12.092000+00:00,yes,yes,True,95.0,95.0,0.9553597671811044,0.9553597671811044,0.5359767181104331,527.908,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26APR302230-30,train,2026-05-01 02:20:14.066000+00:00,no,no,True,83.0,82.0,0.8728718718817244,0.1271281281182756,4.287187188172439,585.934,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26APR302245-45,train,2026-05-01 02:35:00.329000+00:00,no,no,True,82.0,81.0,0.8602043425391457,0.1397956574608543,4.020434253914573,599.671,probability_reduce,2026-05-01 02:38:00.527000+00:00,419.473,42.0,0.4747220856778319,5.472208567783191,-80.0,False,164.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26APR302300-00,train,2026-05-01 02:54:02.084000+00:00,no,no,True,74.0,73.0,0.7633099059169901,0.2366900940830099,2.330990591699006,357.916,settlement_win,,,,,,52.0,True,148.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26APR302315-15,train,2026-05-01 03:05:03.069000+00:00,no,yes,False,75.0,74.0,0.800132664255314,0.199867335744686,5.013266425531398,596.931,probability_reduce,2026-05-01 03:08:03.262000+00:00,416.738,10.0,0.1027587210906532,0.27587210906532,-130.0,False,150.0,3.0,2.0,5.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26APR302330-30,train,2026-05-01 03:20:19.369000+00:00,yes,yes,True,99.0,99.0,0.9999761962545004,0.9999761962545004,0.9976196254500422,580.631,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26APR302345-45,train,2026-05-01 03:39:05.762000+00:00,no,no,True,70.0,69.0,0.7067090162468967,0.29329098375310325,0.6709016246896766,354.238,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010000-00,train,2026-05-01 03:55:07.114000+00:00,no,no,True,64.0,63.0,0.6655875073561395,0.3344124926438605,2.558750735613941,292.886,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010030-30,train,2026-05-01 04:21:09.214000+00:00,no,no,True,63.0,62.0,0.699647666656009,0.3003523333439911,6.964766665600891,530.786,probability_reduce,2026-05-01 04:23:09.414000+00:00,410.586,58.0,0.49285647697684176,-8.714352302315824,-10.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010045-45,train,2026-05-01 04:35:10.431000+00:00,yes,yes,True,79.0,78.0,0.864672124644804,0.864672124644804,7.467212464480397,589.569,settlement_win,,,,,,42.0,True,158.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010100-00,train,2026-05-01 04:54:57.459000+00:00,yes,no,False,29.0,28.0,0.7453751165316371,0.7453751165316371,45.53751165316372,302.541,probability_reduce,2026-05-01 04:55:12.501000+00:00,287.499,45.0,0.2390551739710275,-21.09448260289725,32.0,False,58.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010115-15,train,2026-05-01 05:05:13.411000+00:00,yes,yes,True,80.0,79.0,0.8418310894361716,0.8418310894361716,4.183108943617157,586.589,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010130-30,train,2026-05-01 05:20:14.982000+00:00,no,no,True,88.0,87.0,0.9014235490353865,0.0985764509646135,2.1423549035386458,585.018,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010200-00,train,2026-05-01 05:51:17.698000+00:00,yes,yes,True,61.0,60.0,0.6809022013323286,0.6809022013323286,7.090220133232862,522.302,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010215-15,train,2026-05-01 06:07:03.960000+00:00,yes,no,False,65.0,64.0,0.6668216070999833,0.6668216070999833,1.6821607099983282,476.04,probability_reduce,2026-05-01 06:09:04.135000+00:00,355.865,53.0,0.5092923446770948,-2.0707655322905154,-24.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010230-30,train,2026-05-01 06:22:05.335000+00:00,no,yes,False,66.0,65.0,0.6615021739743548,0.33849782602564515,0.15021739743548324,474.665,probability_reduce,2026-05-01 06:25:05.634000+00:00,294.366,32.0,0.33667005923816284,1.6670059238162835,-68.0,False,132.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010245-45,train,2026-05-01 06:40:07.380000+00:00,no,no,True,97.0,96.0,0.9836925262667541,0.0163074737332459,1.3692526266754044,292.62,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010300-00,train,2026-05-01 06:51:08.236000+00:00,no,yes,False,87.0,86.0,0.8702958060620926,0.1297041939379074,0.02958060620925096,531.764,probability_reduce,2026-05-01 06:55:08.554000+00:00,291.446,48.0,0.49932794033400774,1.932794033400775,-78.0,False,174.0,2.0,4.0,6.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010315-15,train,2026-05-01 07:05:09.417000+00:00,no,yes,False,76.0,75.0,0.8150755018871373,0.1849244981128627,5.507550188713722,590.583,probability_reduce,2026-05-01 07:10:10.020000+00:00,289.98,35.0,0.1399667305644796,-21.00332694355204,-82.0,False,152.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010330-30,train,2026-05-01 07:21:11.051000+00:00,yes,no,False,77.0,76.0,0.8030684664211067,0.8030684664211067,3.3068466421106706,528.949,probability_reduce,2026-05-01 07:23:11.273000+00:00,408.727,40.0,0.4484975805468056,4.849758054680564,-74.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010400-00,train,2026-05-01 07:50:14.912000+00:00,yes,yes,True,88.0,87.0,0.885095199955205,0.885095199955205,0.5095199955205061,585.088,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc120-600,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010415-15,train,2026-05-01 08:05:01.073000+00:00,no,yes,False,75.0,74.0,0.7760775880305332,0.2239224119694668,2.607758803053315,598.927,probability_reduce,2026-05-01 08:09:01.425000+00:00,358.575,43.0,0.38663004186388206,-4.336995813611793,-64.0,False,150.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc120-600,prob54
