market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,touch_loss_rv_15m,touch_survival_rv_15m,touch_loss_rv_30m,touch_survival_rv_30m,touch_loss_rv_60m,touch_survival_rv_60m,touch_survival_min_15_30,touch_loss_max_15_30,adverse_norm_15m,touch_terminal_blend_15,touch_terminal_blend_30,book_touch_blend_15,book_touch_drift_15,hazard_discounted_book_15,hazard_discounted_mean_15,kinetic_touch_score_15,touch_margin_energy_15,blend_book_hazard_50_50,blend_book_hazard_70_30,blend_book_hazard_30_70,blend_book_rv_hazard_mean,blend_book_rv_hazard_min,blend_mean_minus_half_disagreement,blend_mean_minus_disagreement,blend_logit_book_hazard_mean,blend_logit_book_rv_hazard_mean,blend_scoremin_hazard_min,blend_hazard_kinetic_mean,blend_hazard_kinetic_min,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p,selector,selector_label,fair_edge_cents
KXBTC15M-26MAY011215-15,heartbeat:5154,live_heartbeat_two_side,heartbeat:5154:yes,2026-05-01 16:01:12.086000+00:00,2026-05-01 16:01:00+00:00,yes,no,True,False,1,82.0,81.0,81.5,0.815,18.5,63.0,1.0,78535.08,78458.78,827.914,,5154,True,False,synced,bid>=98,latest_quote,1.0,76.30000000000291,2.6517460137828373,20.540336299505665,,,166.08502398551377,0.4594032512326814,0.6770276930259573,293.10509510650223,0.2603161844466697,0.6026900552700335,240.76347012347867,0.3169085408217096,0.6243434994106164,202.5499778035748,0.3766971531045821,0.6468006606148552,78438.2,96.88000000000466,1.6146666666667442,0.0,1413.1051386667336,0.9999992863535462,0.9999999978113724,0.9999999999984877,78412.23,122.85000000000582,0.6825000000000323,0.0,641.3513050000297,0.9856698401288532,0.9961370916128028,0.9992282694161218,78383.99,151.0899999999965,0.5036333333333217,0.0,493.2650875333266,0.953802286352892,0.979756904946528,0.9925597814255384,78448.01,87.07000000000698,0.1451166666666783,0.0,196.4441199666792,0.7486403772172459,0.7927275163285368,0.8339406272225811,78633.07,-97.99000000000524,-0.1088777777777836,97.99000000000524,-13.841436511113017,0.4811675653044682,0.4770775275123922,0.4727591205074345,78570.09,-35.00999999999476,-0.019449999999997,35.00999999999476,60.19707270000532,0.5813612424568976,0.5987162912035773,0.6168416178228322,78300.82,234.2599999999948,0.0650722222222207,0.0,130.1742037888906,0.6715225413244504,0.7056333553785378,0.7397831326436547,0.2123099447299664,True,0.7088450276350167,0.7904974472076418,0.6026900552700335,heartbeat:5154,two_side_all_heartbeats,0.7196717497053082,0.6026900552700335,0.7790674738515885,0.21230994472996645,0.19065650058938355,2026-05-01 16:15:00+00:00,0.794619889459933,0.205380110540067,0.7513130011787674,0.24868699882123257,0.7063986787702896,0.2936013212297104,0.205380110540067,0.794619889459933,1.0,0.4834970718510435,0.5116465492338012,0.6399985359255218,0.653878764560811,0.6163450276350166,0.5101900552700334,0.6681054849055951,0.10076033917535619,0.6625950276350167,0.7235570165810099,0.6016330386890233,0.6426267035133556,0.5101900552700334,0.5788256096012937,0.5150245156892318,0.6817442053611075,0.6562803050205376,0.5101900552700334,0.5891477700878143,0.5101900552700334,train,2,84.0,-82.0,-84.0,0.84,fallback_score_min60,fallback=score_min_book_rv15; score>=0.60; ask<=95; sec>=60,-23.73099447299665
KXBTC15M-26MAY011230-30,heartbeat:5242,live_heartbeat_two_side,heartbeat:5242:no,2026-05-01 16:17:28.482000+00:00,2026-05-01 16:17:00+00:00,no,no,True,True,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78360.56,78405.45,751.518,,5242,False,False,synced,bid>=98,last_decisive_quote,-1.0,44.88999999999942,1.637494733424578,12.683979664111488,,,104.18774091963466,0.4308568321356096,0.6667137634641715,123.70315155214868,0.3628848532696877,0.6416545490207052,223.16620655703244,0.2011505267421719,0.5797095626578003,195.32660552333536,0.2298202023207559,0.5908842571599976,78375.92,15.360000000000582,0.2560000000000097,0.0,237.27860800000676,0.9724526748173388,0.856162797131784,0.8877747544879444,78391.64,31.080000000001743,0.1726666666666763,0.0,174.6521080000067,0.9210050924093188,0.7830719203777676,0.8143803078624204,78490.11,129.5500000000029,0.431833333333343,0.0,369.4205230000068,0.9985883391456712,0.9510743031686392,0.9707076113549882,78653.48,292.91999999999825,0.4881999999999971,0.0,411.7810875999973,0.9995638700827074,0.9674940816249152,0.9824917230453438,78631.97,271.4100000000035,0.3015666666666705,0.0,271.52277820000234,0.98591656594205,0.8881377871341423,0.9177501712122268,78656.25,295.6900000000023,0.1642722222222235,0.0,168.3435319000004,0.913222131896774,0.7746779066922207,0.8056167939420202,78476.45,115.88999999999942,0.0321916666666665,0.0,69.0826169499993,0.7117330643468347,0.6215509942370177,0.6382096902911513,-0.0166545490207051,True,0.6333272745103526,0.7550809627221255,0.625,heartbeat:5242,two_side_all_heartbeats,0.6023547813289001,0.625,0.7047140325353458,0.01665454902070518,0.04529043734219973,2026-05-01 16:30:00+00:00,0.7166909019585896,0.28330909804141036,0.8405808746843995,0.15941912531560054,0.8182314856800048,0.1817685143199952,0.15941912531560054,0.8405808746843995,0.0,0.5341509137269167,0.45362243145514036,0.5608254568634584,0.5981842907780255,0.4458272745103526,0.45415454902070523,0.6705449423394868,0.3831679319559775,0.5395772745103526,0.5737463647062115,0.5054081843144936,0.5736030326804702,0.45415454902070523,0.5312350048622485,0.48886697704402693,0.5407751591503517,0.575214815149604,0.45415454902070523,0.562349745680096,0.45415454902070523,train,2,65.0,37.0,35.0,0.65,hazard_primary,choose=hazard_discounted_mean_15; hazard_discounted_mean_15>=0.45; 0<=ask<=80; sec>=60; gate=touch_loss15<=0.80,-2.5
KXBTC15M-26MAY011245-45,heartbeat:5351,live_heartbeat_two_side,heartbeat:5351:no,2026-05-01 16:32:14.671000+00:00,2026-05-01 16:32:00+00:00,no,no,True,True,1,67.0,66.0,66.5,0.665,33.5,33.0,1.0,78276.0,78343.02,765.329,,5351,False,False,synced,bid>=98,last_decisive_quote,-1.0,67.02000000000407,2.4225923333103383,18.765319523121416,,,207.13074428181875,0.3235637482614253,0.6268658313295515,217.96220449502337,0.3074845024405794,0.6207626913417648,175.92487106195577,0.380958073724559,0.6483828204272359,209.6313782142126,0.3197040470321167,0.625403654203883,78306.19,30.19000000000233,0.5031666666667055,0.0,452.1080418333671,0.9809719376488896,0.9949134990529304,0.9844847416448824,78370.11,94.11000000000058,0.5228333333333366,0.0,467.1595121666732,0.9839556976176153,0.9960398538397156,0.987075766565521,78228.97,-47.02999999999884,-0.1567666666666627,47.02999999999884,-52.95807623332628,0.4040146753164523,0.3816970828039104,0.4002790980840125,78368.75,92.75,0.1545833333333333,0.0,185.32710791667077,0.802412994200637,0.8539313670549411,0.8116685920504325,78360.56,84.55999999999767,0.0939555555555529,0.0,138.92691137777987,0.7380645526669851,0.7851469116755506,0.7462450576230606,78631.97,355.9700000000012,0.1977611111111117,0.0,218.3723134055601,0.84179960012372,0.8927491386180606,0.8512238386150879,78548.92,272.91999999999825,0.0758111111111106,0.0,125.04044185555924,0.716907638137783,0.7613836559385436,0.7245719257849158,0.0442373086582352,True,0.6428813456708824,0.5632591222194057,0.6207626913417648,heartbeat:5351,two_side_all_heartbeats,0.656691410213618,0.4040146753164523,0.59953174246582,0.044237308658235275,0.016617179572764096,2026-05-01 16:45:00+00:00,0.7584746173164705,0.24152538268352952,0.7032343591455281,0.2967656408544719,0.749192691592234,0.250807308407766,0.24152538268352952,0.7584746173164705,0.0,0.5069914987442942,0.5428976665554067,0.5692457493721472,0.5431472169037923,0.4753813456708824,0.4532626913417648,0.5571842807341729,0.2819268502151748,0.5591313456708824,0.6014788074025295,0.5167838839392354,0.5796751275611766,0.4532626913417648,0.5340785032480286,0.48848187893488065,0.5619500337447888,0.5818361512416044,0.4532626913417648,0.5052234860379688,0.4532626913417648,train,2,69.0,33.0,31.0,0.69,hazard_primary,choose=hazard_discounted_mean_15; hazard_discounted_mean_15>=0.45; 0<=ask<=80; sec>=60; gate=touch_loss15<=0.80,-6.923730865823522
KXBTC15M-26MAY011300-00,heartbeat:5437,live_heartbeat_two_side,heartbeat:5437:no,2026-05-01 16:47:01.137000+00:00,2026-05-01 16:47:00+00:00,no,no,True,True,1,65.0,64.0,64.5,0.645,35.5,29.0,1.0,78210.01,78272.34,778.863,,5437,False,False,synced,bid>=98,last_decisive_quote,-1.0,62.33000000000175,2.233400403880889,17.299845139287203,,,65.97340713930082,0.9447746099939006,0.8276130215635755,170.86605748182495,0.3647886591322082,0.6423654143420299,193.39141281769847,0.3222997292995499,0.6263871809045605,209.1225068216033,0.2980549580594582,0.6171693908888304,78233.64,23.630000000004657,0.3938333333334109,0.0,369.0722115000622,0.9846140112059892,0.9718315802843328,0.961206457287458,78278.16,68.15000000000873,0.3786111111111596,0.0,357.2161858333729,0.9817189788201084,0.967634764894471,0.9561973292852092,78292.87,82.86000000000058,0.2762000000000019,0.0,277.4519606000033,0.9477905353414628,0.9243087599061044,0.9077032538405684,78262.55,52.54000000000815,0.0875666666666802,0.0,130.53243670001234,0.7775502806171934,0.7501510019159808,0.7337490001991539,78276.0,65.99000000000524,0.073322222222228,0.0,119.43796596667296,0.7577287243034945,0.7315795050204119,0.7160472014711459,78360.56,150.5500000000029,0.0836388888888905,0.0,127.47323591666968,0.7721789437685247,0.7450990895810312,0.7289241670587451,78656.25,446.2400000000053,0.123955555555557,0.0,158.87439586666954,0.8237674284767085,0.7943241697009951,0.7762887927934611,0.0026345856579701,True,0.643682707171015,0.7450519832278308,0.6423654143420299,heartbeat:5437,two_side_all_heartbeats,0.6356935904522802,0.6423654143420299,0.7047677313709015,0.0026345856579701454,0.018612819095439548,2026-05-01 17:00:00+00:00,0.7152691713159403,0.28473082868405974,0.7472256381908791,0.25277436180912094,0.7656612182223392,0.23433878177766077,0.25277436180912094,0.7472256381908791,0.0,0.5350750386446388,0.5143033351759286,0.5722875193223196,0.6025665728564658,0.46618270717101495,0.4648654143420299,0.6687408142393075,0.37950988221820603,0.554932707171015,0.590959624302609,0.5189057900394209,0.5840769428946866,0.4648654143420299,0.541925872000238,0.49977480110578953,0.556799041910589,0.5859713969666612,0.4648654143420299,0.5668031142906687,0.4648654143420299,train,2,67.0,35.0,33.0,0.67,hazard_primary,choose=hazard_discounted_mean_15; hazard_discounted_mean_15>=0.45; 0<=ask<=80; sec>=60; gate=touch_loss15<=0.80,-2.763458565797009
KXBTC15M-26MAY011315-15,heartbeat:5514,live_heartbeat_two_side,heartbeat:5514:yes,2026-05-01 17:01:02.359000+00:00,2026-05-01 17:01:00+00:00,yes,yes,True,True,1,62.0,61.0,61.5,0.615,38.5,23.0,1.0,78275.57,78225.0,837.641,,5514,False,False,synced,bid>=98,latest_quote,1.0,50.570000000006985,1.7472859724880057,13.534418945015757,,,202.0881303401448,0.2502373588933207,0.5987981020753289,173.8090909382411,0.2909514095437955,0.6144557589563071,173.54526127540407,0.2913937241982998,0.6146248931159963,184.87662953548107,0.2735337620935031,0.6077785284406898,78202.93,72.64000000001397,1.2106666666668997,0.0,1064.6740373335351,0.999999999548109,0.9999999995738004,0.9999999957651824,78256.62,18.95000000001164,0.1052777777778424,0.0,138.75498305561672,0.787657107936477,0.7880089890660795,0.773531447438995,78324.98,-49.40999999998894,-0.1646999999999631,49.40999999998894,-87.38947269996211,0.3075559628155484,0.3072872862882355,0.3182169133830859,78174.1,101.47000000000116,0.1691166666666686,0.0,192.22905378334195,0.8656320077664095,0.8659955473584006,0.8507764650208003,78233.64,41.93000000000757,0.0465888888888973,0.0,89.59476347779182,0.6968904822471158,0.697164162505391,0.6860267526279757,78306.19,-30.619999999995343,-0.0170111111111085,30.619999999995343,36.32079587778693,0.5827639691554559,0.5828879649441513,0.5778747897319975,78535.08,-259.5099999999948,-0.0720861111111096,259.5099999999948,-9.812282197214016,0.4774899237098676,0.4774557395155304,0.4788361720257595,0.0005442410436928,True,0.6147278794781535,0.5123372405906185,0.6144557589563071,heartbeat:5514,two_side_all_heartbeats,0.6148124465579982,0.3075559628155484,0.5533479202500018,0.0005442410436928835,0.000375106884003662,2026-05-01 17:15:00+00:00,0.7710884820873858,0.22891151791261422,0.7707502137680076,0.22924978623199244,0.7844429431186204,0.2155570568813796,0.22891151791261422,0.7710884820873858,0.0,0.49879248664319925,0.4990123610507951,0.5376462433215996,0.5069018396031545,0.42222787947815354,0.4219557589563071,0.5147390720412632,0.25966711419416905,0.5184778794781535,0.5570867276868922,0.47986903126941494,0.5504705059708713,0.4219557589563071,0.5050335456123308,0.4595965852537902,0.5191941878034255,0.5514596414608685,0.4219557589563071,0.46834741549878517,0.4219557589563071,train,2,64.0,38.0,36.0,0.64,fallback_score_min60,fallback=score_min_book_rv15; score>=0.60; ask<=95; sec>=60,-2.5544241043692892
KXBTC15M-26MAY011330-30,heartbeat:5579,live_heartbeat_two_side,heartbeat:5579:yes,2026-05-01 17:15:48.701000+00:00,2026-05-01 17:15:00+00:00,yes,no,True,False,1,64.0,63.0,63.5,0.635,36.5,27.0,1.0,78330.61,78284.99,851.299,,5579,False,False,synced,bid>=98,latest_quote,1.0,45.61999999999534,1.5635588040792787,12.111274418030066,,,97.0013645322542,0.4703026624416824,0.6809306022153073,166.90232339603543,0.2733335226960597,0.6077015756500848,164.37080575450466,0.2775432035548387,0.6093184817005737,182.1621205511571,0.2504362589871353,0.5988750039199752,78261.38,69.22999999999593,1.153833333333265,0.0,1027.8771628332706,0.9999999996329418,0.9999999997992002,0.9999999916273928,78242.01,88.60000000000582,0.4922222222222545,0.0,464.6482855555784,0.9973149623007016,0.9976494343588796,0.9946252824000672,78189.82,140.7899999999936,0.4692999999999787,0.0,445.1346206999772,0.996173834171284,0.9966166451656788,0.992729591422131,78151.07,179.5399999999936,0.2992333333333226,0.0,300.35703743331953,0.964037907795777,0.9661736973090536,0.950410267258068,78202.93,127.68000000000757,0.141866666666675,0.0,166.39095146666915,0.8406022363637944,0.8443003340596773,0.8194897712302535,78273.48,57.13000000000466,0.0317388888888914,0.0,72.63928437221976,0.6682987465874959,0.6707276353351311,0.654965615034764,78382.85,-52.24000000000524,-0.0145111111111125,52.24000000000524,33.26670562221633,0.5789931602627374,0.5801933597191916,0.5724524629444999,0.0272984243499152,True,0.6213507878250424,0.7462918032737896,0.6077015756500848,heartbeat:5579,two_side_all_heartbeats,0.6221592408502868,0.6077015756500848,0.6990452395292822,0.02729842434991525,0.02568151829942633,2026-05-01 17:30:00+00:00,0.7845968486998305,0.21540315130016952,0.7813630365988526,0.21863696340114736,0.8022499921600497,0.19775000783995034,0.21540315130016952,0.7845968486998305,0.0,0.4900120483451102,0.4921140262107458,0.5442560241725551,0.5803734075896835,0.4388507878250424,0.42520157565008476,0.6570855546592992,0.3150205347172979,0.5301007878250423,0.5720604726950254,0.4881411029550593,0.5559677171000565,0.42520157565008476,0.5094003128969689,0.46283290869388105,0.5314922050842822,0.5572423181043278,0.42520157565008476,0.541143565154692,0.42520157565008476,train,2,66.0,-64.0,-66.0,0.66,fallback_score_min60,fallback=score_min_book_rv15; score>=0.60; ask<=95; sec>=60,-5.229842434991525
KXBTC15M-26MAY011345-45,heartbeat:5642,live_heartbeat_two_side,heartbeat:5642:yes,2026-05-01 17:30:20.097000+00:00,2026-05-01 17:30:00+00:00,yes,yes,True,True,1,63.0,62.0,62.5,0.625,37.5,25.0,1.0,78252.45,78203.71,879.903,,5642,False,False,synced,bid>=98,last_decisive_quote,1.0,48.73999999999069,1.6431156253953183,12.727518906098505,,,97.53594284494208,0.499713219335719,0.691361488508031,93.13269935251247,0.5233392818939678,0.6996309152631087,137.0150277309252,0.3557274030970381,0.6389776395210026,153.44314534847643,0.3176420809759856,0.62462177500648,78220.21,32.23999999999069,0.5373333333331781,0.0,521.5412119998541,0.9999999892811456,0.9999295128592904,0.99966173939702,78191.82,60.629999999990105,0.3368333333332783,0.0,345.12066049994235,0.9998945908623368,0.9941131035383944,0.987749353888209,78225.29,27.16000000000349,0.0905333333333449,0.0,128.40055160000094,0.9160038796139562,0.8256535136210877,0.7986462694534102,78315.05,-62.60000000000582,-0.104333333333343,62.60000000000582,-43.06321300001785,0.321902435345311,0.3766482902332625,0.3894909451346043,78330.61,-78.16000000000349,-0.0868444444444483,78.16000000000349,-27.674687200012727,0.3831747439424847,0.4199650617773885,0.4284357920538739,78202.93,49.52000000000408,0.0275111111111133,0.0,72.94710919999268,0.7832627482868179,0.7027762868018669,0.6827496052010318,78324.27,-71.82000000000698,-0.0199500000000019,71.82000000000698,31.18593514998898,0.6311327051509039,0.5900251205079795,0.580526657894911,-0.0746309152631087,True,0.6623154576315544,0.7468782649590217,0.625,heartbeat:5642,two_side_all_heartbeats,0.6319888197605013,0.625,0.7055900505017239,0.07463091526310872,0.013977639521002616,2026-05-01 17:45:00+00:00,0.6007381694737826,0.39926183052621744,0.7220447209579948,0.27795527904200523,0.75075644998704,0.24924355001295995,0.27795527904200523,0.7220447209579948,1.0,0.6095201898420413,0.5306709313773034,0.5985100949210207,0.6276104828824163,0.47481545763155436,0.5121309152631088,0.6330162335543456,0.29086221848761307,0.5685654576315544,0.5911392745789327,0.5459916406841762,0.6122539435087392,0.5121309152631088,0.5737162801842743,0.5351786168598096,0.5694676239433418,0.614981289846085,0.5121309152631088,0.5725735744087272,0.5121309152631088,train,2,65.0,37.0,35.0,0.65,hazard_primary,choose=hazard_discounted_mean_15; hazard_discounted_mean_15>=0.45; 0<=ask<=80; sec>=60; gate=touch_loss15<=0.80,-2.5
KXBTC15M-26MAY011400-00,heartbeat:5735,live_heartbeat_two_side,heartbeat:5735:yes,2026-05-01 17:52:06.892000+00:00,2026-05-01 17:52:00+00:00,yes,yes,True,True,1,74.0,73.0,73.5,0.735,26.5,47.0,1.0,78484.34,78444.4,473.108,,5735,False,False,synced,bid>=98,last_decisive_quote,1.0,39.94000000000233,1.836233535085874,14.223403802270326,,,84.12645362495648,0.4747614843965555,0.6825215057865824,122.43299555254312,0.3262192501274033,0.6278707610653403,108.092628258256,0.3694979078922688,0.6441216838615855,110.85348504810057,0.3602953933534152,0.6406868780514391,78456.76,27.580000000001743,0.4596666666666957,0.0,257.41197733334945,0.9822440365972784,0.9913765552871868,0.98988600555076,78418.89,65.44999999999709,0.3636111111110949,0.0,211.96732555555025,0.958300194760796,0.9750592374913496,0.9720708470968508,78457.79,26.55000000000291,0.0885000000000097,0.0,81.81005800000692,0.7479978933814828,0.7754305553496501,0.7697432853361066,78488.19,-3.8500000000058208,-0.0064166666666763,3.8500000000058208,36.90422366666441,0.6184543412839677,0.6336036382869751,0.6303988554640786,78318.12,166.22000000000116,0.1846888888888901,0.0,127.3177908444474,0.8508062851143535,0.8805734333883197,0.874623663512309,78285.96,198.3799999999901,0.1102111111111056,0.0,92.08175835555528,0.7740042983432243,0.8028591634641863,0.7969176514588736,78230.6,253.7399999999907,0.0704833333333307,0.0,73.28622886666777,0.7252742819659791,0.7511124725753494,0.7457287705172971,0.1071292389346596,True,0.6814353805326702,0.7036228848156076,0.6278707610653403,heartbeat:5735,two_side_all_heartbeats,0.6895608419307928,0.6278707610653403,0.7054608069958986,0.10712923893465964,0.09087831613841446,2026-05-01 18:00:00+00:00,0.7442584778693193,0.2557415221306807,0.711756632276829,0.28824336772317105,0.718626243897122,0.28137375610287796,0.2557415221306807,0.7442584778693193,0.0,0.5162319893849424,0.5373581890200612,0.6123659946924712,0.6136657840306194,0.5489353805326702,0.49537076106534034,0.6575349592089667,0.330541311468829,0.6151853805326701,0.6631112283196021,0.5672595327457383,0.6194138407102269,0.49537076106534034,0.5704084283143827,0.5214030159185383,0.622650039884026,0.6243935118402446,0.49537076106534034,0.5764528601371535,0.49537076106534034,train,2,76.0,26.0,24.0,0.76,hazard_primary,choose=hazard_discounted_mean_15; hazard_discounted_mean_15>=0.45; 0<=ask<=80; sec>=60; gate=touch_loss15<=0.80,-13.212923893465963
KXBTC15M-26MAY011415-15,heartbeat:5810,live_heartbeat_two_side,heartbeat:5810:no,2026-05-01 18:02:07.934000+00:00,2026-05-01 18:02:00+00:00,no,no,True,True,1,76.0,75.0,75.5,0.755,24.5,51.0,1.0,78469.35,78551.63,772.066,,5810,False,False,synced,bid>=98,latest_quote,-1.0,82.27999999999884,2.961195421688324,22.93732110612905,,,122.79106480046532,0.6700813298891356,0.7485970270545282,110.64522832954523,0.7436380333992936,0.7714522563706823,139.4770565540062,0.5899178118097124,0.7223771240123512,132.13801808569227,0.6226822620166724,0.733253329334524,78548.93,79.5799999999872,1.32633333333312,0.0,1106.2968713331677,1.0,0.9999999999999988,1.0,78550.0,80.64999999999418,0.4480555555555232,0.0,428.2084605555294,0.9999456053710492,0.9989300631458488,0.9994036395108434,78570.41,101.05999999999769,0.3368666666666589,0.0,342.3632998666596,0.9990134232928524,0.99294833868769,0.9952144619511712,78484.34,14.989999999990689,0.0249833333333178,0.0,101.56878223332018,0.8206821981497476,0.7667579049278372,0.7789514528349611,78457.79,-11.560000000012224,-0.012844444444458,11.560000000012224,72.3632411555439,0.7434477708495484,0.6980562518564006,0.7080283020512971,78188.02,-281.33000000000175,-0.1562944444444454,281.33000000000175,-38.38962654444636,0.3643101479798877,0.3915660348884768,0.3857066515997049,78297.2,-172.15000000000873,-0.0478194444444468,172.15000000000873,45.36023280555251,0.6590827360630753,0.627491369204223,0.6343057854719508,-0.0164522563706822,True,0.7632261281853412,0.8418218932211783,0.755,heartbeat:5810,two_side_all_heartbeats,0.7386885620061756,0.755,0.8087383615697752,0.01645225637068226,0.03262287598764879,2026-05-01 18:15:00+00:00,0.45709548725863547,0.5429045127413645,0.5552457519752976,0.4447542480247024,0.5334933413309519,0.46650665866904806,0.4447542480247024,0.5552457519752976,0.23120000000024446,0.7028879332818869,0.6390902612160565,0.7166939666409435,0.7410953089702287,0.6407261281853411,0.6489522563706823,0.7759688128438995,0.5965658550706009,0.7019761281853412,0.7231856769112046,0.6807665794594775,0.7251348375804549,0.6489522563706823,0.697991672557564,0.670848507534673,0.7047349247744199,0.7281932971147265,0.6489522563706823,0.712460534607291,0.6489522563706823,train,2,78.0,24.0,22.0,0.78,hazard_primary,choose=hazard_discounted_mean_15; hazard_discounted_mean_15>=0.45; 0<=ask<=80; sec>=60; gate=touch_loss15<=0.80,-2.5
KXBTC15M-26MAY011430-30,heartbeat:5888,live_heartbeat_two_side,heartbeat:5888:yes,2026-05-01 18:20:09.090000+00:00,2026-05-01 18:20:00+00:00,yes,yes,True,True,1,67.0,66.0,66.5,0.665,33.5,33.0,1.0,78569.83,78532.23,590.91,,5888,False,False,synced,bid>=98,last_decisive_quote,1.0,37.60000000000582,1.5467751104436809,11.981268486153024,,,176.43407461277778,0.2131107615268028,0.5843797145185085,139.36520095396693,0.2697947532284282,0.6063409202415849,116.41960881315484,0.3229696473241989,0.6266408854118386,119.16468966867173,0.315529710223303,0.6238202516119485,78555.96,13.869999999995343,0.231166666666589,0.0,174.19869499995994,0.8943399953441687,0.932712290847459,0.9281063027399392,78478.01,91.82000000000698,0.5101111111111499,0.0,339.0297566666954,0.9925060547287808,0.9982051695906086,0.9977797923811932,78521.55,48.27999999999884,0.1609333333333294,0.0,132.69711600000352,0.8294905250203497,0.8728188445794844,0.8672661542807556,78509.72,60.11000000000058,0.1001833333333343,0.0,96.79933350000638,0.7563385936041381,0.7971457247778826,0.7916947123398119,78545.01,24.820000000006985,0.0275777777777855,0.0,53.89598466667707,0.6505200366988095,0.678298439685443,0.6744668993971636,78463.85,105.97999999999593,0.0588777777777755,0.0,72.39146766667115,0.6982720469364028,0.7329682633772753,0.7282374186347707,78315.05,254.77999999999884,0.0707722222222219,0.0,79.42001383333897,0.7156169822829735,0.7524398335918627,0.7474454998424781,0.0586590797584151,True,0.6356704601207925,0.7002771484206449,0.6063409202415849,heartbeat:5888,two_side_all_heartbeats,0.6458204427059193,0.6063409202415849,0.6803003810765454,0.05865907975841511,0.038359114588161436,2026-05-01 18:30:00+00:00,0.7873181595168302,0.21268184048316985,0.7467182291763228,0.2532817708236772,0.7523594967761029,0.24764050322389708,0.21268184048316985,0.7873181595168302,0.0,0.4882431963140604,0.5146331510353902,0.5598715981570302,0.5763206506590652,0.4681704601207925,0.438840920241585,0.6350685651248624,0.29563089298520484,0.5519204601207925,0.5971522760724755,0.5066886441691094,0.5700606134943901,0.438840920241585,0.5221471883880134,0.4742337632816367,0.554753183676512,0.5721386269555441,0.438840920241585,0.5369547426832237,0.438840920241585,train,2,69.0,33.0,31.0,0.69,fallback_score_min60,fallback=score_min_book_rv15; score>=0.60; ask<=95; sec>=60,-8.365907975841509
